init x,init y,init z,N,dt,elapsed_time_total
2.9000000000000004,2.7,4.3,16500,0.005,0.9538351999999861
beta,sigma,rho,time_elapsed
10.0,2.6666666666666665,6.0,0.1920259000000044
x,y,z
2.015,-1.211,25.61
1.854,-1.181,25.256
1.702,-1.15,24.908
1.559,-1.118,24.566
1.425,-1.086,24.23
1.299,-1.054,23.899
1.181,-1.022,23.574
1.071,-0.991,23.254
0.968,-0.961,22.939
0.872,-0.932,22.628
0.782,-0.904,22.322
0.698,-0.877,22.021
0.619,-0.852,21.724
0.545,-0.828,21.432
0.476,-0.806,21.144
0.412,-0.786,20.86
0.352,-0.767,20.58
0.296,-0.75,20.304
0.244,-0.735,20.032
0.195,-0.722,19.764
0.149,-0.71,19.5
0.106,-0.7,19.239
0.066,-0.692,18.982
0.028,-0.686,18.729
-0.008,-0.681,18.479
-0.042,-0.678,18.233
-0.074,-0.677,17.99
-0.104,-0.677,17.75
-0.133,-0.679,17.514
-0.16,-0.683,17.281
-0.186,-0.688,17.051
-0.211,-0.695,16.824
-0.235,-0.703,16.6
-0.258,-0.713,16.379
-0.281,-0.724,16.162
-0.303,-0.737,15.948
-0.325,-0.752,15.736
-0.346,-0.768,15.527
-0.367,-0.786,15.321
-0.388,-0.805,15.118
-0.409,-0.826,14.918
-0.43,-0.849,14.721
-0.451,-0.873,14.527
-0.472,-0.899,14.335
-0.493,-0.927,14.146
-0.515,-0.957,13.96
-0.537,-0.988,13.776
-0.56,-1.021,13.595
-0.583,-1.056,13.417
-0.607,-1.093,13.241
-0.631,-1.132,13.068
-0.656,-1.173,12.897
-0.682,-1.217,12.729
-0.709,-1.263,12.563
-0.737,-1.311,12.4
-0.766,-1.362,12.239
-0.796,-1.416,12.081
-0.827,-1.472,11.926
-0.859,-1.531,11.773
-0.893,-1.593,11.623
-0.928,-1.658,11.475
-0.964,-1.726,11.33
-1.002,-1.798,11.187
-1.042,-1.873,11.047
-1.084,-1.952,10.909
-1.127,-2.035,10.774
-1.172,-2.122,10.642
-1.22,-2.213,10.513
-1.27,-2.309,10.386
-1.322,-2.409,10.262
-1.376,-2.514,10.141
-1.433,-2.624,10.023
-1.493,-2.74,9.908
-1.555,-2.861,9.796
-1.62,-2.988,9.688
-1.688,-3.121,9.583
-1.76,-3.261,9.482
-1.835,-3.408,9.384
-1.914,-3.562,9.29
-1.996,-3.723,9.2
-2.082,-3.892,9.114
-2.172,-4.069,9.033
-2.267,-4.255,8.957
-2.366,-4.45,8.886
-2.47,-4.654,8.82
-2.579,-4.868,8.76
-2.693,-5.092,8.706
-2.813,-5.326,8.658
-2.939,-5.571,8.617
-3.071,-5.828,8.584
-3.209,-6.097,8.559
-3.353,-6.378,8.543
-3.504,-6.672,8.536
-3.662,-6.98,8.539
-3.828,-7.301,8.553
-4.002,-7.637,8.579
-4.184,-7.987,8.617
-4.374,-8.353,8.669
-4.573,-8.734,8.736
-4.781,-9.131,8.819
-4.998,-9.544,8.92
-5.225,-9.973,9.04
-5.462,-10.418,9.18
-5.71,-10.88,9.342
-5.968,-11.358,9.528
-6.238,-11.852,9.74
-6.519,-12.362,9.98
-6.811,-12.888,10.25
-7.115,-13.428,10.552
-7.431,-13.982,10.889
-7.759,-14.548,11.263
-8.098,-15.125,11.677
-8.449,-15.71,12.134
-8.812,-16.302,12.636
-9.186,-16.897,13.186
-9.572,-17.493,13.786
-9.968,-18.086,14.439
-10.374,-18.671,15.148
-10.789,-19.244,15.914
-11.212,-19.8,16.74
-11.641,-20.332,17.627
-12.076,-20.834,18.575
-12.514,-21.299,19.585
-12.953,-21.719,20.657
-13.391,-22.086,21.788
-13.826,-22.391,22.976
-14.254,-22.626,24.218
-14.673,-22.782,25.508
-15.078,-22.851,26.839
-15.467,-22.824,28.204
-15.835,-22.694,29.593
-16.178,-22.454,30.995
-16.492,-22.099,32.398
-16.772,-21.626,33.788
-17.015,-21.032,35.151
-17.216,-20.318,36.472
-17.371,-19.487,37.735
-17.477,-18.544,38.924
-17.53,-17.497,40.025
-17.528,-16.356,41.025
-17.469,-15.133,41.911
-17.352,-13.842,42.674
-17.176,-12.5,43.306
-16.942,-11.123,43.802
-16.651,-9.729,44.16
-16.305,-8.335,44.381
-15.906,-6.958,44.469
-15.459,-5.613,44.429
-14.967,-4.315,44.27
-14.434,-3.076,44.003
-13.866,-1.906,43.638
-13.268,-0.812,43.188
-12.645,0.2,42.666
-12.003,1.126,42.084
-11.347,1.966,41.455
-10.681,2.72,40.791
-10.011,3.39,40.102
-9.341,3.979,39.398
-8.675,4.491,38.687
-8.017,4.932,37.976
-7.37,5.307,37.272
-6.736,5.622,36.579
-6.118,5.883,35.902
-5.518,6.095,35.243
-4.937,6.264,34.605
-4.377,6.396,33.989
-3.838,6.495,33.396
-3.321,6.566,32.826
-2.827,6.613,32.279
-2.355,6.64,31.755
-1.905,6.651,31.253
-1.477,6.649,30.773
-1.071,6.636,30.314
-0.686,6.615,29.874
-0.321,6.588,29.453
0.024,6.557,29.05
0.351,6.524,28.663
0.66,6.49,28.292
0.952,6.457,27.936
1.227,6.425,27.594
1.487,6.395,27.265
1.732,6.368,26.949
1.964,6.345,26.645
2.183,6.327,26.352
2.39,6.313,26.07
2.586,6.304,25.798
2.772,6.301,25.536
2.948,6.304,25.283
3.116,6.313,25.039
3.276,6.328,24.804
3.429,6.349,24.577
3.575,6.376,24.358
3.715,6.409,24.147
3.85,6.449,23.944
3.98,6.495,23.749
4.106,6.547,23.562
4.228,6.605,23.382
4.347,6.67,23.21
4.463,6.741,23.046
4.577,6.818,22.889
4.689,6.901,22.74
4.8,6.99,22.599
4.909,7.085,22.465
5.018,7.185,22.339
5.126,7.291,22.221
5.234,7.403,22.112
5.342,7.52,22.011
5.451,7.642,21.918
5.561,7.77,21.834
5.671,7.903,21.759
5.783,8.04,21.693
5.896,8.182,21.636
6.01,8.329,21.589
6.126,8.48,21.551
6.244,8.635,21.523
6.364,8.794,21.506
6.486,8.957,21.499
6.61,9.123,21.503
6.736,9.292,21.518
6.864,9.464,21.544
6.994,9.638,21.582
7.126,9.814,21.631
7.26,9.992,21.692
7.397,10.171,21.765
7.536,10.351,21.851
7.677,10.531,21.95
7.82,10.711,22.062
7.965,10.89,22.187
8.111,11.067,22.325
8.259,11.242,22.476
8.408,11.414,22.641
8.558,11.582,22.819
8.709,11.746,23.01
8.861,11.905,23.215
9.013,12.057,23.433
9.165,12.203,23.664
9.317,12.341,23.908
9.468,12.47,24.164
9.618,12.589,24.432
9.767,12.698,24.712
9.914,12.795,25.003
10.058,12.88,25.304
10.199,12.951,25.614
10.337,13.008,25.933
10.471,13.05,26.26
10.6,13.076,26.593
10.724,13.085,26.931
10.842,13.077,27.274
10.954,13.051,27.619
11.059,13.007,27.966
11.156,12.944,28.312
11.245,12.862,28.657
11.326,12.761,28.998
11.398,12.641,29.334
11.46,12.502,29.663
11.512,12.344,29.984
11.554,12.168,30.295
11.585,11.975,30.594
11.605,11.765,30.88
11.613,11.539,31.151
11.609,11.298,31.406
11.593,11.044,31.643
11.566,10.778,31.861
11.527,10.501,32.059
11.476,10.215,32.237
11.413,9.921,32.393
11.338,9.621,32.527
11.252,9.316,32.639
11.155,9.008,32.728
11.048,8.699,32.794
10.931,8.391,32.837
10.804,8.085,32.858
10.668,7.782,32.857
10.524,7.484,32.834
10.372,7.192,32.79
10.213,6.908,32.726
10.048,6.632,32.642
9.877,6.366,32.54
9.701,6.11,32.421
9.521,5.865,32.285
9.338,5.632,32.134
9.153,5.411,31.969
8.966,5.202,31.79
8.778,5.006,31.599
8.589,4.823,31.397
8.401,4.653,31.185
8.214,4.496,30.965
8.028,4.352,30.737
7.844,4.22,30.502
7.663,4.101,30.261
7.485,3.994,30.015
7.31,3.899,29.764
7.139,3.815,29.51
6.973,3.742,29.253
6.811,3.68,28.993
6.654,3.628,28.732
6.503,3.586,28.47
6.357,3.553,28.207
6.217,3.529,27.944
6.083,3.513,27.681
5.954,3.505,27.419
5.832,3.505,27.158
5.716,3.512,26.898
5.606,3.526,26.64
5.502,3.546,26.384
5.404,3.573,26.13
5.312,3.606,25.878
5.227,3.644,25.629
5.148,3.688,25.383
5.075,3.737,25.139
5.008,3.791,24.899
4.947,3.85,24.662
4.892,3.913,24.428
4.843,3.981,24.198
4.8,4.053,23.972
4.763,4.129,23.75
4.731,4.21,23.532
4.705,4.295,23.318
4.684,4.384,23.108
4.669,4.477,22.903
4.659,4.574,22.702
4.655,4.675,22.506
4.656,4.779,22.315
4.662,4.887,22.129
4.673,4.999,21.948
4.689,5.115,21.772
4.71,5.235,21.602
4.736,5.359,21.437
4.767,5.488,21.278
4.803,5.621,21.125
4.844,5.758,20.978
4.89,5.899,20.838
4.94,6.045,20.704
4.995,6.195,20.577
5.055,6.349,20.457
5.12,6.508,20.345
5.189,6.671,20.24
5.263,6.839,20.143
5.342,7.012,20.054
5.426,7.189,19.974
5.514,7.371,19.903
5.607,7.557,19.841
5.704,7.748,19.788
5.806,7.943,19.745
5.913,8.143,19.712
6.025,8.347,19.69
6.141,8.556,19.679
6.262,8.769,19.679
6.387,8.986,19.691
6.517,9.206,19.715
6.651,9.43,19.752
6.79,9.657,19.802
6.933,9.887,19.866
7.081,10.12,19.944
7.233,10.355,20.036
7.389,10.591,20.143
7.549,10.828,20.266
7.713,11.066,20.404
7.881,11.304,20.559
8.052,11.541,20.73
8.226,11.776,20.918
8.404,12.008,21.123
8.584,12.237,21.346
8.767,12.461,21.587
8.952,12.68,21.845
9.138,12.892,22.121
9.326,13.096,22.415
9.514,13.291,22.727
9.703,13.475,23.056
9.892,13.647,23.402
10.08,13.806,23.765
10.266,13.95,24.144
10.45,14.078,24.538
10.631,14.188,24.946
10.809,14.279,25.368
10.982,14.35,25.801
11.15,14.399,26.245
11.312,14.425,26.698
11.468,14.427,27.158
11.616,14.403,27.623
11.755,14.353,28.091
11.885,14.276,28.56
12.005,14.171,29.028
12.113,14.038,29.492
12.209,13.877,29.949
12.292,13.689,30.397
12.362,13.473,30.833
12.418,13.231,31.255
12.459,12.963,31.66
12.484,12.67,32.045
12.493,12.354,32.409
12.486,12.017,32.749
12.463,11.66,33.063
12.423,11.286,33.349
12.366,10.897,33.605
12.293,10.496,33.831
12.203,10.085,34.025
12.097,9.667,34.187
11.976,9.244,34.316
11.839,8.82,34.412
11.688,8.396,34.475
11.523,7.976,34.506
11.346,7.561,34.505
11.157,7.154,34.474
10.957,6.757,34.413
10.747,6.372,34.324
10.528,6.0,34.209
10.302,5.643,34.069
10.069,5.302,33.905
9.831,4.978,33.72
9.588,4.672,33.515
9.342,4.384,33.292
9.094,4.115,33.053
8.845,3.865,32.799
8.596,3.633,32.533
8.348,3.42,32.255
8.102,3.225,31.968
7.858,3.048,31.672
7.618,2.888,31.369
7.382,2.745,31.061
7.15,2.618,30.748
6.923,2.507,30.432
6.702,2.41,30.113
6.487,2.327,29.792
6.279,2.257,29.47
6.078,2.2,29.148
5.884,2.154,28.826
5.698,2.119,28.505
5.519,2.094,28.185
5.348,2.078,27.867
5.184,2.071,27.551
5.028,2.072,27.237
4.88,2.081,26.926
4.74,2.097,26.618
4.608,2.119,26.313
4.484,2.147,26.011
4.367,2.181,25.712
4.258,2.22,25.417
4.156,2.264,25.125
4.061,2.312,24.837
3.974,2.365,24.553
3.894,2.422,24.273
3.82,2.482,23.997
3.753,2.546,23.724
3.693,2.614,23.455
3.639,2.685,23.191
3.591,2.759,22.931
3.549,2.836,22.675
3.513,2.916,22.423
3.483,2.999,22.175
3.459,3.085,21.932
3.44,3.175,21.693
3.427,3.268,21.458
3.419,3.364,21.228
3.416,3.463,21.002
3.418,3.565,20.781
3.425,3.671,20.565
3.437,3.78,20.354
3.454,3.892,20.148
3.476,4.008,19.947
3.503,4.128,19.751
3.534,4.252,19.56
3.57,4.38,19.374
3.61,4.512,19.194
3.655,4.648,19.02
3.705,4.789,18.851
3.759,4.935,18.688
3.818,5.085,18.532
3.881,5.24,18.382
3.949,5.4,18.239
4.022,5.566,18.102
4.099,5.737,17.973
4.181,5.914,17.851
4.268,6.097,17.737
4.359,6.286,17.631
4.455,6.481,17.533
4.556,6.682,17.444
4.662,6.889,17.364
4.773,7.102,17.293
4.889,7.322,17.232
5.011,7.549,17.181
5.138,7.782,17.141
5.27,8.022,17.112
5.408,8.269,17.095
5.551,8.523,17.091
5.7,8.783,17.1
5.854,9.05,17.122
6.014,9.323,17.159
6.179,9.602,17.211
6.35,9.887,17.278
6.527,10.178,17.362
6.71,10.474,17.463
6.898,10.775,17.582
7.092,11.08,17.719
7.291,11.389,17.876
7.496,11.701,18.053
7.706,12.015,18.251
7.921,12.331,18.471
8.142,12.647,18.713
8.367,12.962,18.978
8.597,13.275,19.267
8.831,13.584,19.581
9.069,13.888,19.92
9.31,14.185,20.284
9.554,14.473,20.674
9.8,14.751,21.09
10.048,15.016,21.532
10.296,15.266,21.999
10.544,15.499,22.492
10.792,15.712,23.009
11.038,15.903,23.55
11.281,16.069,24.114
11.52,16.208,24.699
11.754,16.317,25.303
11.982,16.394,25.925
12.203,16.436,26.561
12.415,16.442,27.21
12.616,16.409,27.868
12.806,16.335,28.532
12.982,16.219,29.198
13.144,16.06,29.861
13.29,15.857,30.518
13.418,15.61,31.165
13.528,15.32,31.797
13.618,14.987,32.409
13.686,14.612,32.997
13.732,14.197,33.557
13.755,13.744,34.084
13.754,13.257,34.575
13.729,12.739,35.026
13.68,12.193,35.433
13.606,11.624,35.795
13.507,11.036,36.109
13.383,10.433,36.373
13.235,9.821,36.586
13.064,9.204,36.748
12.871,8.587,36.859
12.657,7.974,36.92
12.423,7.37,36.932
12.17,6.778,36.897
11.9,6.203,36.817
11.615,5.647,36.695
11.317,5.114,36.534
11.007,4.606,36.336
10.687,4.124,36.105
10.359,3.67,35.844
10.025,3.245,35.556
9.686,2.85,35.245
9.344,2.485,34.913
9.001,2.15,34.564
8.658,1.844,34.2
8.317,1.566,33.824
7.979,1.316,33.438
7.646,1.092,33.045
7.318,0.894,32.646
6.997,0.72,32.243
6.683,0.568,31.838
6.377,0.437,31.432
6.08,0.325,31.027
5.792,0.231,30.623
5.514,0.154,30.221
5.246,0.092,29.822
4.988,0.044,29.427
4.741,0.008,29.036
4.504,-0.017,28.649
4.278,-0.032,28.267
4.062,-0.038,27.889
3.857,-0.036,27.516
3.662,-0.026,27.148
3.478,-0.01,26.786
3.304,0.011,26.429
3.139,0.037,26.077
2.984,0.067,25.73
2.838,0.101,25.388
2.701,0.138,25.051
2.573,0.177,24.719
2.453,0.218,24.392
2.341,0.261,24.069
2.237,0.306,23.751
2.14,0.352,23.438
2.051,0.399,23.129
1.968,0.447,22.825
1.892,0.496,22.525
1.822,0.545,22.229
1.758,0.595,21.938
1.7,0.645,21.651
1.647,0.696,21.368
1.599,0.747,21.089
1.556,0.799,20.814
1.518,0.851,20.543
1.485,0.903,20.276
1.456,0.956,20.012
1.431,1.009,19.752
1.41,1.063,19.496
1.393,1.118,19.244
1.379,1.173,18.995
1.369,1.229,18.75
1.362,1.286,18.508
1.358,1.344,18.27
1.357,1.403,18.036
1.359,1.464,17.805
1.364,1.526,17.578
1.372,1.589,17.354
1.383,1.654,17.134
1.397,1.721,16.917
1.413,1.79,16.703
1.432,1.861,16.493
1.453,1.934,16.286
1.477,2.009,16.083
1.504,2.087,15.883
1.533,2.168,15.687
1.565,2.252,15.494
1.599,2.339,15.305
1.636,2.429,15.12
1.676,2.522,14.938
1.718,2.619,14.76
1.763,2.72,14.586
1.811,2.825,14.415
1.862,2.934,14.248
1.916,3.047,14.085
1.973,3.165,13.926
2.033,3.288,13.772
2.096,3.416,13.622
2.162,3.55,13.476
2.231,3.689,13.335
2.304,3.834,13.198
2.38,3.985,13.066
2.46,4.143,12.939
2.544,4.308,12.817
2.632,4.48,12.701
2.724,4.659,12.591
2.821,4.846,12.487
2.922,5.041,12.389
3.028,5.244,12.297
3.139,5.456,12.212
3.255,5.677,12.135
3.376,5.907,12.066
3.503,6.146,12.005
3.635,6.395,11.953
3.773,6.655,11.91
3.917,6.925,11.877
4.067,7.206,11.854
4.224,7.498,11.842
4.388,7.802,11.842
4.559,8.117,11.855
4.737,8.444,11.882
4.922,8.784,11.924
5.115,9.136,11.981
5.316,9.5,12.055
5.525,9.876,12.147
5.743,10.265,12.258
5.969,10.666,12.389
6.204,11.079,12.542
6.448,11.503,12.718
6.701,11.938,12.919
6.963,12.384,13.147
7.234,12.839,13.403
7.514,13.303,13.689
7.803,13.774,14.006
8.102,14.251,14.357
8.409,14.732,14.743
8.725,15.216,15.166
9.05,15.7,15.628
9.382,16.181,16.13
9.722,16.657,16.674
10.069,17.124,17.261
10.422,17.579,17.893
10.78,18.018,18.57
11.142,18.436,19.294
11.507,18.829,20.064
11.873,19.191,20.88
12.239,19.518,21.741
12.603,19.803,22.646
12.963,20.041,23.592
13.317,20.226,24.576
13.662,20.353,25.595
13.997,20.416,26.644
14.318,20.409,27.718
14.623,20.327,28.81
14.908,20.166,29.912
15.171,19.923,31.016
15.409,19.595,32.114
15.618,19.18,33.196
15.796,18.678,34.251
15.94,18.091,35.27
16.048,17.421,36.242
16.117,16.673,37.157
16.145,15.852,38.005
16.13,14.965,38.778
16.072,14.021,39.468
15.969,13.029,40.068
15.822,12.0,40.574
15.631,10.945,40.982
15.397,9.876,41.291
15.121,8.803,41.501
14.805,7.738,41.613
14.452,6.692,41.631
14.064,5.674,41.559
13.644,4.692,41.404
13.196,3.754,41.172
12.724,2.866,40.871
12.231,2.033,40.508
11.721,1.258,40.092
11.198,0.543,39.631
10.665,-0.111,39.133
10.126,-0.704,38.605
9.584,-1.237,38.055
9.043,-1.713,37.488
8.505,-2.133,36.911
7.973,-2.501,36.328
7.449,-2.82,35.744
6.936,-3.094,35.162
6.434,-3.327,34.586
5.946,-3.522,34.018
5.473,-3.683,33.46
5.015,-3.814,32.913
4.574,-3.918,32.379
4.149,-3.999,31.858
3.742,-4.059,31.35
3.352,-4.101,30.856
2.979,-4.128,30.376
2.624,-4.143,29.91
2.286,-4.147,29.457
1.964,-4.143,29.017
1.659,-4.132,28.589
1.369,-4.116,28.174
1.095,-4.097,27.77
0.835,-4.075,27.377
0.589,-4.052,26.995
0.357,-4.029,26.623
0.138,-4.006,26.261
-0.069,-3.985,25.908
-0.265,-3.966,25.564
-0.45,-3.949,25.228
-0.625,-3.935,24.901
-0.79,-3.925,24.581
-0.947,-3.919,24.269
-1.096,-3.917,23.964
-1.237,-3.92,23.666
-1.371,-3.927,23.375
-1.499,-3.939,23.09
-1.621,-3.956,22.812
-1.738,-3.978,22.54
-1.85,-4.006,22.274
-1.958,-4.039,22.014
-2.062,-4.077,21.76
-2.163,-4.121,21.512
-2.261,-4.171,21.27
-2.356,-4.226,21.034
-2.45,-4.287,20.803
-2.542,-4.354,20.578
-2.633,-4.427,20.359
-2.723,-4.505,20.146
-2.812,-4.589,19.939
-2.901,-4.679,19.738
-2.99,-4.775,19.543
-3.079,-4.878,19.354
-3.169,-4.987,19.171
-3.26,-5.102,18.994
-3.352,-5.223,18.824
-3.446,-5.351,18.661
-3.541,-5.485,18.504
-3.638,-5.626,18.354
-3.737,-5.773,18.212
-3.839,-5.927,18.077
-3.943,-6.088,17.95
-4.05,-6.256,17.831
-4.16,-6.431,17.72
-4.274,-6.613,17.617
-4.391,-6.802,17.523
-4.512,-6.998,17.439
-4.636,-7.201,17.364
-4.764,-7.412,17.299
-4.896,-7.63,17.245
-5.033,-7.855,17.202
-5.174,-8.087,17.17
-5.32,-8.327,17.15
-5.47,-8.574,17.143
-5.625,-8.828,17.149
-5.785,-9.089,17.169
-5.95,-9.357,17.203
-6.12,-9.631,17.252
-6.296,-9.912,17.317
-6.477,-10.199,17.398
-6.663,-10.491,17.496
-6.854,-10.788,17.612
-7.051,-11.09,17.747
-7.253,-11.396,17.901
-7.46,-11.705,18.076
-7.672,-12.017,18.272
-7.889,-12.33,18.489
-8.111,-12.644,18.729
-8.338,-12.957,18.992
-8.569,-13.268,19.279
-8.804,-13.575,19.59
-9.043,-13.877,19.926
-9.285,-14.173,20.288
-9.529,-14.46,20.675
-9.776,-14.737,21.088
-10.024,-15.001,21.527
-10.273,-15.25,21.992
-10.522,-15.482,22.482
-10.77,-15.695,22.997
-11.016,-15.886,23.536
-11.26,-16.052,24.097
-11.5,-16.191,24.679
-11.735,-16.301,25.281
-11.963,-16.379,25.9
-12.184,-16.423,26.534
-12.396,-16.43,27.181
-12.598,-16.399,27.837
-12.788,-16.327,28.499
-12.965,-16.213,29.163
-13.127,-16.057,29.825
-13.274,-15.857,30.481
-13.403,-15.613,31.127
-13.514,-15.325,31.758
-13.605,-14.994,32.37
-13.674,-14.622,32.958
-13.721,-14.21,33.518
-13.745,-13.76,34.046
-13.746,-13.276,34.538
-13.722,-12.76,34.99
-13.674,-12.217,35.399
-13.601,-11.65,35.762
-13.503,-11.064,36.077
-13.381,-10.463,36.343
-13.235,-9.852,36.558
-13.066,-9.236,36.723
-12.875,-8.62,36.837
-12.662,-8.008,36.901
-12.429,-7.404,36.916
-12.178,-6.813,36.884
-11.91,-6.238,36.807
-11.626,-5.682,36.688
-11.329,-5.149,36.529
-11.02,-4.64,36.334
-10.701,-4.158,36.105
-10.374,-3.704,35.846
-10.04,-3.279,35.56
-9.702,-2.883,35.25
-9.361,-2.517,34.92
-9.019,-2.181,34.572
-8.677,-1.874,34.209
-8.337,-1.595,33.834
-8.0,-1.344,33.449
-7.667,-1.119,33.057
-7.34,-0.92,32.659
-7.019,-0.744,32.257
-6.705,-0.591,31.853
-6.399,-0.459,31.448
-6.102,-0.346,31.043
-5.814,-0.251,30.64
-5.536,-0.173,30.239
-5.268,-0.11,29.841
-5.01,-0.061,29.446
-4.763,-0.024,29.055
-4.526,0.001,28.668
-4.3,0.016,28.286
-4.084,0.022,27.909
-3.879,0.02,27.536
-3.684,0.011,27.168
-3.499,-0.004,26.806
-3.324,-0.025,26.449
-3.159,-0.051,26.097
-3.004,-0.081,25.75
-2.858,-0.114,25.408
-2.721,-0.15,25.071
-2.592,-0.189,24.739
-2.472,-0.23,24.412
-2.36,-0.273,24.089
-2.256,-0.318,23.771
-2.159,-0.364,23.458
-2.069,-0.411,23.149
-1.986,-0.459,22.845
-1.91,-0.508,22.545
-1.84,-0.558,22.249
-1.776,-0.608,21.957
-1.718,-0.659,21.67
-1.665,-0.71,21.387
-1.617,-0.762,21.108
-1.574,-0.814,20.833
-1.536,-0.866,20.562
-1.502,-0.919,20.294
-1.473,-0.972,20.03
-1.448,-1.026,19.77
-1.427,-1.08,19.514
-1.41,-1.135,19.262
-1.396,-1.191,19.013
-1.386,-1.248,18.768
-1.379,-1.306,18.526
-1.375,-1.365,18.288
-1.374,-1.425,18.054
-1.377,-1.486,17.823
-1.382,-1.549,17.596
-1.39,-1.613,17.372
-1.401,-1.679,17.152
-1.415,-1.747,16.935
-1.432,-1.817,16.722
-1.451,-1.889,16.512
-1.473,-1.963,16.306
-1.498,-2.039,16.103
-1.525,-2.118,15.904
-1.555,-2.2,15.708
-1.587,-2.285,15.516
-1.622,-2.373,15.327
-1.66,-2.464,15.142
-1.7,-2.558,14.961
-1.743,-2.656,14.783
-1.789,-2.758,14.609
-1.837,-2.864,14.439
-1.888,-2.974,14.273
-1.942,-3.089,14.111
-1.999,-3.208,13.953
-2.059,-3.332,13.799
-2.123,-3.462,13.649
-2.19,-3.597,13.504
-2.26,-3.738,13.363
-2.334,-3.885,13.227
-2.412,-4.038,13.096
-2.493,-4.198,12.97
-2.578,-4.364,12.849
-2.667,-4.537,12.734
-2.76,-4.718,12.625
-2.858,-4.907,12.522
-2.96,-5.104,12.425
-3.067,-5.309,12.335
-3.179,-5.523,12.252
-3.296,-5.746,12.176
-3.418,-5.978,12.108
-3.546,-6.22,12.049
-3.68,-6.472,11.999
-3.82,-6.734,11.958
-3.966,-7.007,11.927
-4.118,-7.291,11.907
-4.277,-7.586,11.898
-4.442,-7.892,11.902
-4.615,-8.21,11.919
-4.795,-8.54,11.95
-4.982,-8.882,11.995
-5.177,-9.236,12.056
-5.38,-9.603,12.134
-5.591,-9.982,12.231
-5.811,-10.373,12.347
-6.039,-10.776,12.484
-6.276,-11.191,12.643
-6.522,-11.617,12.826
-6.777,-12.054,13.034
-7.041,-12.501,13.269
-7.314,-12.957,13.532
-7.596,-13.421,13.825
-7.887,-13.892,14.15
-8.187,-14.369,14.509
-8.496,-14.849,14.904
-8.814,-15.331,15.336
-9.14,-15.812,15.807
-9.474,-16.29,16.319
-9.815,-16.762,16.873
-10.162,-17.224,17.471
-10.515,-17.673,18.113
-10.873,-18.104,18.801
-11.235,-18.514,19.535
-11.599,-18.897,20.315
-11.964,-19.248,21.14
-12.328,-19.562,22.01
-12.69,-19.833,22.922
-13.047,-20.056,23.875
-13.397,-20.225,24.865
-13.738,-20.334,25.888
-14.068,-20.377,26.94
-14.383,-20.35,28.014
-14.681,-20.247,29.104
-14.959,-20.065,30.202
-15.214,-19.8,31.3
-15.443,-19.45,32.389
-15.643,-19.014,33.459
-15.812,-18.492,34.5
-15.946,-17.886,35.502
-16.043,-17.198,36.455
-16.101,-16.434,37.348
-16.118,-15.599,38.173
-16.092,-14.701,38.921
-16.022,-13.749,39.585
-15.908,-12.752,40.159
-15.75,-11.721,40.638
-15.549,-10.667,41.019
-15.305,-9.602,41.301
-15.02,-8.536,41.485
-14.696,-7.481,41.573
-14.335,-6.446,41.568
-13.941,-5.441,41.476
-13.516,-4.474,41.302
-13.064,-3.553,41.054
-12.588,-2.683,40.739
-12.093,-1.868,40.365
-11.582,-1.111,39.94
-11.058,-0.414,39.472
-10.526,0.222,38.969
-9.989,0.798,38.438
-9.45,1.315,37.886
-8.912,1.776,37.319
-8.378,2.182,36.742
-7.85,2.537,36.161
-7.331,2.845,35.579
-6.822,3.109,35.0
-6.325,3.332,34.427
-5.842,3.519,33.863
-5.374,3.673,33.309
-4.922,3.797,32.766
-4.486,3.895,32.236
-4.067,3.971,31.719
-3.665,4.027,31.215
-3.28,4.066,30.725
-2.913,4.09,30.249
-2.563,4.102,29.786
-2.23,4.104,29.336
-1.913,4.098,28.899
-1.612,4.086,28.474
-1.327,4.069,28.061
-1.057,4.049,27.66
-0.802,4.027,27.27
-0.561,4.004,26.89
-0.333,3.981,26.52
-0.117,3.959,26.16
0.087,3.938,25.809
0.28,3.919,25.467
0.462,3.903,25.133
0.634,3.89,24.807
0.797,3.881,24.489
0.951,3.876,24.178
1.097,3.875,23.874
1.236,3.878,23.577
1.368,3.886,23.287
1.494,3.899,23.003
1.614,3.917,22.725
1.729,3.94,22.454
1.84,3.968,22.189
1.946,4.002,21.93
2.049,4.041,21.677
2.149,4.086,21.429
2.246,4.136,21.187
2.34,4.192,20.951
2.433,4.254,20.721
2.524,4.321,20.496
2.614,4.394,20.277
2.703,4.473,20.064
2.791,4.558,19.857
2.879,4.649,19.656
2.968,4.746,19.461
3.057,4.849,19.272
3.147,4.958,19.089
3.238,5.073,18.912
3.33,5.195,18.742
3.423,5.323,18.579
3.518,5.458,18.422
3.615,5.599,18.272
3.714,5.747,18.13
3.816,5.902,17.995
3.92,6.063,17.868
4.027,6.231,17.749
4.137,6.406,17.638
4.25,6.588,17.535
4.367,6.777,17.441
4.488,6.974,17.356
4.612,7.178,17.281
4.74,7.389,17.216
4.872,7.608,17.162
5.009,7.834,17.119
5.15,8.067,17.087
5.296,8.308,17.067
5.447,8.556,17.059
5.602,8.811,17.065
5.762,9.073,17.084
5.928,9.342,17.118
6.099,9.618,17.167
6.275,9.9,17.231
6.456,10.188,17.312
6.643,10.482,17.41
6.835,10.781,17.526
7.032,11.085,17.661
7.235,11.393,17.815
7.443,11.704,17.99
7.656,12.018,18.186
