init x,init y,init z,N,dt,elapsed_time_total
0.1,1.4000000000000001,1.0,40000,0.0023,3.676804000000004
beta,sigma,rho,time_elapsed
10.0,2.6666666666666665,6.0,0.6570427999999993
x,y,z
3.581,5.155,16.132
3.632,5.241,16.076
3.684,5.329,16.021
3.737,5.418,15.968
3.791,5.509,15.917
3.846,5.602,15.867
3.903,5.696,15.819
3.961,5.792,15.773
4.02,5.89,15.729
4.08,5.99,15.687
4.142,6.092,15.647
4.205,6.196,15.609
4.269,6.302,15.573
4.334,6.41,15.539
4.401,6.519,15.508
4.469,6.63,15.479
4.539,6.743,15.452
4.61,6.858,15.428
4.682,6.976,15.406
4.756,7.096,15.387
4.831,7.218,15.37
4.908,7.342,15.356
4.986,7.468,15.345
5.066,7.596,15.337
5.147,7.726,15.331
5.23,7.858,15.328
5.315,7.992,15.329
5.401,8.129,15.333
5.489,8.268,15.34
5.578,8.409,15.35
5.669,8.552,15.364
5.762,8.697,15.381
5.857,8.844,15.402
5.953,8.993,15.427
6.051,9.144,15.456
6.151,9.298,15.488
6.252,9.454,15.525
6.355,9.612,15.566
6.46,9.772,15.611
6.567,9.934,15.66
6.675,10.098,15.714
6.785,10.263,15.773
6.897,10.43,15.836
7.011,10.599,15.904
7.127,10.77,15.977
7.244,10.942,16.056
7.363,11.116,16.14
7.484,11.291,16.229
7.607,11.468,16.324
7.731,11.646,16.425
7.857,11.825,16.531
7.985,12.005,16.643
8.114,12.186,16.761
8.245,12.368,16.886
8.378,12.55,17.017
8.512,12.733,17.154
8.648,12.916,17.298
8.785,13.099,17.449
8.924,13.282,17.607
9.064,13.465,17.772
9.206,13.647,17.944
9.349,13.829,18.123
9.493,14.01,18.309
9.638,14.189,18.503
9.785,14.367,18.704
9.933,14.543,18.913
10.081,14.717,19.129
10.23,14.889,19.353
10.38,15.058,19.585
10.531,15.224,19.824
10.682,15.387,20.071
10.834,15.546,20.326
10.986,15.701,20.589
11.138,15.852,20.859
11.29,15.998,21.137
11.442,16.139,21.423
11.593,16.275,21.716
11.744,16.405,22.017
11.894,16.529,22.325
12.043,16.646,22.64
12.191,16.756,22.962
12.338,16.859,23.291
12.484,16.954,23.627
12.628,17.041,23.969
12.77,17.119,24.317
12.91,17.188,24.671
13.048,17.247,25.03
13.183,17.296,25.394
13.315,17.335,25.763
13.444,17.364,26.136
13.57,17.382,26.513
13.693,17.388,26.893
13.812,17.383,27.276
13.927,17.366,27.661
14.038,17.337,28.048
14.144,17.296,28.436
14.245,17.242,28.824
14.342,17.175,29.212
14.433,17.096,29.599
14.519,17.004,29.985
14.599,16.899,30.369
14.673,16.781,30.75
14.741,16.65,31.128
14.802,16.506,31.502
14.857,16.349,31.871
14.905,16.179,32.234
14.946,15.997,32.591
14.98,15.802,32.941
15.006,15.595,33.283
15.025,15.377,33.617
15.036,15.148,33.942
15.04,14.908,34.258
15.036,14.657,34.564
15.024,14.396,34.859
15.004,14.126,35.143
14.976,13.847,35.415
14.94,13.56,35.675
14.896,13.265,35.922
14.843,12.963,36.156
14.782,12.655,36.377
14.714,12.341,36.584
14.638,12.022,36.777
14.554,11.699,36.956
14.462,11.372,37.121
14.363,11.042,37.272
14.256,10.71,37.408
14.142,10.377,37.53
14.021,10.043,37.637
13.893,9.709,37.73
13.758,9.376,37.809
13.617,9.044,37.874
13.47,8.714,37.925
13.317,8.386,37.962
13.158,8.062,37.986
12.994,7.741,37.997
12.825,7.424,37.995
12.651,7.112,37.981
12.473,6.805,37.955
12.29,6.504,37.917
12.104,6.209,37.868
11.914,5.92,37.809
11.721,5.638,37.739
11.525,5.362,37.66
11.327,5.094,37.571
11.126,4.833,37.473
10.923,4.579,37.367
10.719,4.333,37.253
10.513,4.095,37.131
10.306,3.865,37.002
10.099,3.643,36.867
9.891,3.429,36.726
9.683,3.223,36.579
9.475,3.025,36.426
9.267,2.834,36.269
9.06,2.651,36.107
8.854,2.476,35.941
8.649,2.309,35.771
8.445,2.149,35.598
8.242,1.996,35.421
8.041,1.851,35.242
7.842,1.713,35.06
7.645,1.582,34.876
7.45,1.457,34.69
7.257,1.339,34.502
7.066,1.227,34.313
6.878,1.122,34.122
6.693,1.023,33.93
6.51,0.929,33.738
6.33,0.841,33.545
6.153,0.758,33.352
5.979,0.681,33.158
5.808,0.609,32.964
5.641,0.541,32.77
5.477,0.478,32.576
5.316,0.419,32.382
5.158,0.364,32.189
5.004,0.313,31.996
4.853,0.266,31.803
4.705,0.223,31.611
4.561,0.183,31.42
4.42,0.147,31.229
4.282,0.114,31.039
4.148,0.084,30.85
4.017,0.057,30.662
3.889,0.032,30.474
3.765,0.01,30.287
3.644,-0.01,30.101
3.526,-0.028,29.916
3.412,-0.043,29.732
3.301,-0.056,29.549
3.193,-0.068,29.367
3.088,-0.078,29.186
2.986,-0.086,29.006
2.887,-0.093,28.828
2.791,-0.098,28.651
2.698,-0.102,28.475
2.608,-0.105,28.3
2.521,-0.107,28.126
2.436,-0.107,27.953
2.354,-0.106,27.781
2.275,-0.105,27.61
2.198,-0.103,27.44
2.124,-0.1,27.271
2.052,-0.096,27.103
1.983,-0.092,26.936
1.916,-0.087,26.77
1.852,-0.081,26.605
1.79,-0.075,26.441
1.73,-0.068,26.279
1.672,-0.061,26.118
1.616,-0.054,25.958
1.562,-0.046,25.799
1.51,-0.038,25.641
1.46,-0.03,25.484
1.412,-0.021,25.328
1.366,-0.012,25.173
1.322,-0.003,25.019
1.279,0.006,24.866
1.238,0.015,24.714
1.199,0.024,24.562
1.161,0.033,24.411
1.125,0.043,24.261
1.09,0.053,24.112
1.057,0.063,23.964
1.025,0.073,23.817
0.994,0.083,23.671
0.965,0.093,23.526
0.937,0.103,23.382
0.91,0.113,23.239
0.884,0.123,23.097
0.859,0.133,22.956
0.836,0.143,22.815
0.814,0.153,22.675
0.793,0.163,22.536
0.773,0.173,22.398
0.754,0.183,22.261
0.736,0.193,22.125
0.719,0.203,21.99
0.702,0.212,21.855
0.686,0.221,21.721
0.671,0.23,21.588
0.657,0.239,21.456
0.644,0.248,21.325
0.631,0.257,21.195
0.619,0.266,21.065
0.608,0.275,20.936
0.597,0.284,20.808
0.587,0.293,20.681
0.578,0.302,20.555
0.569,0.311,20.429
0.561,0.32,20.304
0.553,0.329,20.18
0.546,0.338,20.057
0.539,0.347,19.934
0.533,0.356,19.812
0.527,0.365,19.691
0.522,0.374,19.571
0.517,0.383,19.451
0.513,0.392,19.332
0.509,0.401,19.214
0.506,0.41,19.097
0.503,0.419,18.98
0.5,0.428,18.864
0.498,0.438,18.749
0.496,0.448,18.635
0.494,0.458,18.521
0.493,0.468,18.408
0.492,0.478,18.296
0.492,0.488,18.184
0.492,0.498,18.073
0.492,0.508,17.963
0.493,0.518,17.853
0.494,0.528,17.744
0.495,0.538,17.636
0.496,0.549,17.528
0.498,0.56,17.421
0.5,0.571,17.315
0.502,0.582,17.209
0.505,0.593,17.104
0.508,0.604,17.0
0.511,0.615,16.896
0.514,0.627,16.793
0.518,0.639,16.691
0.522,0.651,16.589
0.526,0.663,16.488
0.53,0.675,16.388
0.535,0.688,16.288
0.54,0.701,16.189
0.545,0.714,16.091
0.55,0.727,15.993
0.556,0.741,15.896
0.562,0.755,15.799
0.568,0.769,15.703
0.574,0.783,15.608
0.581,0.798,15.513
0.588,0.813,15.419
0.595,0.828,15.326
0.603,0.843,15.233
0.611,0.859,15.141
0.619,0.875,15.049
0.627,0.891,14.958
0.636,0.908,14.868
0.645,0.925,14.778
0.654,0.942,14.689
0.663,0.96,14.6
0.673,0.978,14.512
0.683,0.997,14.425
0.693,1.016,14.338
0.703,1.035,14.252
0.714,1.055,14.166
0.725,1.075,14.081
0.736,1.096,13.996
0.748,1.117,13.912
0.76,1.139,13.829
0.772,1.161,13.746
0.785,1.184,13.664
0.798,1.207,13.582
0.811,1.231,13.501
0.825,1.255,13.42
0.839,1.28,13.34
0.853,1.305,13.261
0.868,1.331,13.182
0.883,1.358,13.104
0.898,1.385,13.026
0.914,1.413,12.949
0.93,1.441,12.873
0.946,1.47,12.797
0.963,1.5,12.722
0.98,1.53,12.647
0.998,1.561,12.573
1.016,1.593,12.499
1.035,1.626,12.426
1.054,1.659,12.354
1.073,1.693,12.282
1.093,1.728,12.211
1.113,1.764,12.14
1.134,1.801,12.07
1.155,1.838,12.001
1.177,1.876,11.932
1.2,1.915,11.864
1.223,1.955,11.797
1.247,1.996,11.73
1.271,2.038,11.664
1.296,2.081,11.598
1.321,2.125,11.533
1.347,2.17,11.469
1.374,2.216,11.405
1.401,2.263,11.342
1.429,2.311,11.28
1.457,2.361,11.218
1.486,2.412,11.157
1.516,2.464,11.097
1.547,2.517,11.038
1.578,2.572,10.979
1.61,2.628,10.921
1.643,2.685,10.864
1.677,2.744,10.808
1.711,2.804,10.752
1.746,2.865,10.697
1.782,2.928,10.643
1.819,2.992,10.59
1.857,3.058,10.538
1.896,3.126,10.486
1.936,3.195,10.435
1.977,3.266,10.385
2.019,3.339,10.336
2.062,3.413,10.288
2.106,3.489,10.241
2.151,3.567,10.195
2.197,3.647,10.15
2.244,3.729,10.106
2.292,3.813,10.063
2.341,3.899,10.021
2.391,3.987,9.981
2.442,4.077,9.942
2.495,4.169,9.904
2.549,4.263,9.867
2.604,4.36,9.831
2.661,4.459,9.797
2.719,4.56,9.764
2.778,4.664,9.733
2.839,4.77,9.703
2.901,4.879,9.675
2.965,4.99,9.648
3.03,5.104,9.623
3.097,5.22,9.6
3.165,5.339,9.578
3.235,5.461,9.558
3.307,5.586,9.54
3.38,5.714,9.524
3.455,5.844,9.51
3.532,5.977,9.498
3.611,6.114,9.488
3.692,6.254,9.481
3.774,6.397,9.476
3.858,6.543,9.473
3.944,6.692,9.473
4.032,6.845,9.476
4.123,7.001,9.481
4.216,7.161,9.489
4.311,7.324,9.5
4.408,7.491,9.514
4.507,7.661,9.532
4.609,7.835,9.553
4.713,8.013,9.577
4.819,8.194,9.605
4.928,8.379,9.637
5.039,8.568,9.673
5.153,8.761,9.713
5.269,8.958,9.757
5.388,9.158,9.806
5.509,9.362,9.859
5.633,9.57,9.917
5.76,9.782,9.98
5.89,9.998,10.048
6.022,10.218,10.122
6.157,10.442,10.201
6.295,10.67,10.286
6.436,10.902,10.377
6.58,11.138,10.475
6.727,11.378,10.579
6.877,11.621,10.69
7.03,11.868,10.808
7.186,12.119,10.934
7.345,12.373,11.067
7.507,12.631,11.208
7.672,12.892,11.357
7.84,13.156,11.515
8.011,13.423,11.682
8.185,13.693,11.858
8.362,13.965,12.043
8.542,14.24,12.238
8.725,14.517,12.443
8.912,14.796,12.658
9.101,15.076,12.884
9.293,15.358,13.121
9.488,15.641,13.369
9.686,15.924,13.628
9.887,16.208,13.899
10.091,16.491,14.182
10.297,16.774,14.478
10.506,17.056,14.786
10.717,17.336,15.107
10.93,17.614,15.442
11.145,17.889,15.79
11.362,18.161,16.152
11.581,18.429,16.528
11.802,18.692,16.918
12.024,18.95,17.322
12.247,19.202,17.74
12.471,19.447,18.172
12.696,19.684,18.618
12.921,19.913,19.079
13.146,20.132,19.554
13.371,20.341,20.043
13.595,20.539,20.546
13.819,20.725,21.062
14.041,20.898,21.592
14.262,21.057,22.134
14.481,21.201,22.689
14.697,21.329,23.256
14.911,21.44,23.834
15.121,21.534,24.423
15.327,21.609,25.022
15.529,21.664,25.63
15.727,21.699,26.247
15.919,21.713,26.871
16.106,21.704,27.501
16.286,21.673,28.136
16.459,21.618,28.775
16.625,21.539,29.417
16.783,21.435,30.06
16.933,21.306,30.703
17.074,21.152,31.344
17.205,20.972,31.982
17.326,20.766,32.616
17.437,20.534,33.243
17.537,20.277,33.863
17.625,19.994,34.473
17.701,19.686,35.072
17.765,19.353,35.658
17.816,18.996,36.23
17.854,18.615,36.786
17.879,18.211,37.325
17.89,17.786,37.845
17.887,17.34,38.345
17.869,16.875,38.823
17.837,16.391,39.278
17.79,15.891,39.71
17.729,15.375,40.117
17.653,14.846,40.498
17.563,14.304,40.852
17.458,13.752,41.179
17.339,13.191,41.479
17.205,12.623,41.751
17.057,12.05,41.994
16.896,11.473,42.209
16.721,10.894,42.396
16.533,10.315,42.555
16.333,9.738,42.686
16.121,9.164,42.79
15.897,8.595,42.867
15.662,8.032,42.918
15.416,7.476,42.944
15.16,6.929,42.946
14.895,6.392,42.924
14.621,5.866,42.88
14.339,5.352,42.814
14.05,4.851,42.728
13.754,4.364,42.623
13.452,3.891,42.5
13.144,3.433,42.36
12.831,2.991,42.204
12.514,2.565,42.033
12.194,2.155,41.849
11.871,1.762,41.653
11.545,1.385,41.446
11.218,1.025,41.229
10.89,0.681,41.003
10.561,0.354,40.769
10.232,0.043,40.528
9.904,-0.252,40.28
9.577,-0.531,40.027
9.252,-0.795,39.77
8.928,-1.044,39.509
8.607,-1.278,39.245
8.289,-1.498,38.979
7.974,-1.704,38.711
7.662,-1.897,38.442
7.354,-2.077,38.173
7.05,-2.244,37.904
6.751,-2.399,37.635
6.456,-2.543,37.367
6.166,-2.676,37.1
5.881,-2.799,36.835
5.602,-2.912,36.571
5.328,-3.016,36.309
5.059,-3.111,36.049
4.796,-3.198,35.792
4.539,-3.277,35.537
4.287,-3.348,35.285
4.041,-3.412,35.036
3.801,-3.47,34.789
3.567,-3.521,34.545
3.339,-3.567,34.304
3.117,-3.607,34.066
2.9,-3.642,33.831
2.689,-3.673,33.599
2.484,-3.699,33.37
2.285,-3.721,33.144
2.092,-3.739,32.921
1.904,-3.754,32.701
1.722,-3.766,32.484
1.545,-3.775,32.27
1.374,-3.781,32.059
1.208,-3.785,31.85
1.047,-3.787,31.644
0.891,-3.787,31.441
0.74,-3.785,31.24
0.594,-3.782,31.042
0.453,-3.777,30.846
0.317,-3.771,30.653
0.185,-3.764,30.462
0.058,-3.756,30.274
-0.065,-3.748,30.088
-0.184,-3.739,29.904
-0.298,-3.73,29.722
-0.409,-3.72,29.542
-0.516,-3.71,29.364
-0.619,-3.7,29.188
-0.718,-3.69,29.014
-0.814,-3.68,28.842
-0.906,-3.67,28.672
-0.995,-3.66,28.504
-1.081,-3.65,28.338
-1.164,-3.641,28.173
-1.244,-3.632,28.01
-1.321,-3.624,27.849
-1.395,-3.616,27.689
-1.467,-3.609,27.531
-1.536,-3.602,27.374
-1.603,-3.596,27.219
-1.667,-3.591,27.065
-1.729,-3.586,26.913
-1.789,-3.582,26.762
-1.847,-3.579,26.613
-1.903,-3.577,26.465
-1.957,-3.575,26.318
-2.009,-3.574,26.173
-2.059,-3.574,26.029
-2.108,-3.575,25.886
-2.155,-3.577,25.745
-2.201,-3.58,25.605
-2.245,-3.584,25.466
-2.288,-3.589,25.328
-2.33,-3.595,25.192
-2.371,-3.602,25.057
-2.411,-3.61,24.923
-2.45,-3.619,24.79
-2.488,-3.629,24.658
-2.525,-3.64,24.528
-2.561,-3.652,24.399
-2.596,-3.665,24.271
-2.63,-3.679,24.144
-2.664,-3.694,24.018
-2.697,-3.71,23.893
-2.73,-3.727,23.769
-2.762,-3.745,23.647
-2.794,-3.764,23.526
-2.825,-3.784,23.406
-2.856,-3.805,23.287
-2.887,-3.827,23.169
-2.917,-3.85,23.052
-2.947,-3.874,22.936
-2.977,-3.899,22.822
-3.007,-3.925,22.709
-3.037,-3.953,22.597
-3.066,-3.982,22.486
-3.095,-4.012,22.376
-3.125,-4.043,22.267
-3.155,-4.075,22.159
-3.185,-4.108,22.053
-3.215,-4.142,21.948
-3.245,-4.177,21.844
-3.275,-4.213,21.741
-3.305,-4.25,21.639
-3.335,-4.289,21.539
-3.366,-4.329,21.44
-3.397,-4.37,21.342
-3.428,-4.412,21.245
-3.46,-4.455,21.149
-3.492,-4.499,21.055
-3.524,-4.544,20.962
-3.557,-4.591,20.87
-3.59,-4.639,20.78
-3.624,-4.688,20.691
-3.658,-4.738,20.603
-3.693,-4.789,20.516
-3.728,-4.842,20.431
-3.764,-4.896,20.347
-3.8,-4.951,20.265
-3.837,-5.007,20.184
-3.875,-5.064,20.104
-3.913,-5.123,20.026
-3.952,-5.183,19.949
-3.992,-5.244,19.874
-4.032,-5.307,19.8
-4.073,-5.371,19.728
-4.115,-5.436,19.657
-4.158,-5.502,19.588
-4.201,-5.57,19.52
-4.245,-5.639,19.454
-4.29,-5.709,19.39
-4.336,-5.781,19.327
-4.383,-5.854,19.266
-4.43,-5.929,19.207
-4.478,-6.005,19.15
-4.527,-6.082,19.094
-4.577,-6.161,19.04
-4.628,-6.241,18.988
-4.68,-6.323,18.938
-4.733,-6.406,18.89
-4.787,-6.49,18.844
-4.842,-6.576,18.8
-4.898,-6.663,18.758
-4.955,-6.752,18.718
-5.013,-6.842,18.68
-5.072,-6.934,18.644
-5.132,-7.027,18.611
-5.193,-7.122,18.58
-5.255,-7.218,18.551
-5.318,-7.316,18.524
-5.382,-7.415,18.5
-5.447,-7.516,18.478
-5.514,-7.618,18.459
-5.582,-7.721,18.442
-5.651,-7.826,18.428
-5.721,-7.932,18.417
-5.792,-8.04,18.408
-5.864,-8.149,18.402
-5.938,-8.26,18.399
-6.013,-8.372,18.399
-6.089,-8.486,18.402
-6.166,-8.601,18.408
-6.244,-8.717,18.417
-6.324,-8.835,18.429
-6.405,-8.954,18.444
-6.487,-9.074,18.463
-6.57,-9.195,18.485
-6.655,-9.318,18.511
-6.741,-9.442,18.54
-6.828,-9.567,18.573
-6.916,-9.693,18.609
-7.005,-9.82,18.649
-7.096,-9.948,18.693
-7.188,-10.077,18.741
-7.281,-10.207,18.793
-7.375,-10.338,18.849
-7.47,-10.469,18.909
-7.567,-10.601,18.973
-7.665,-10.734,19.041
-7.764,-10.867,19.113
-7.864,-11.001,19.19
-7.965,-11.135,19.271
-8.067,-11.269,19.357
-8.17,-11.403,19.447
-8.274,-11.537,19.542
-8.379,-11.671,19.642
-8.485,-11.805,19.746
-8.592,-11.939,19.855
-8.7,-12.072,19.969
-8.809,-12.205,20.088
-8.918,-12.337,20.212
-9.028,-12.468,20.341
-9.139,-12.598,20.475
-9.25,-12.727,20.614
-9.362,-12.855,20.758
-9.474,-12.981,20.907
-9.587,-13.106,21.062
-9.7,-13.229,21.222
-9.814,-13.35,21.387
-9.928,-13.469,21.557
-10.042,-13.585,21.732
-10.156,-13.699,21.912
-10.27,-13.81,22.098
-10.384,-13.918,22.289
-10.498,-14.022,22.485
-10.611,-14.123,22.686
-10.724,-14.22,22.892
-10.837,-14.313,23.102
-10.949,-14.402,23.317
-11.06,-14.487,23.537
-11.17,-14.567,23.761
-11.279,-14.642,23.99
-11.387,-14.712,24.223
-11.494,-14.777,24.46
-11.6,-14.837,24.701
-11.704,-14.891,24.945
-11.807,-14.939,25.193
-11.908,-14.981,25.444
-12.007,-15.017,25.698
-12.104,-15.046,25.955
-12.199,-15.068,26.215
-12.291,-15.083,26.477
-12.381,-15.091,26.741
-12.468,-15.092,27.007
-12.552,-15.086,27.274
-12.634,-15.072,27.542
-12.713,-15.051,27.811
-12.788,-15.022,28.081
-12.86,-14.985,28.351
-12.928,-14.94,28.62
-12.993,-14.887,28.889
-13.054,-14.826,29.157
-13.111,-14.757,29.423
-13.164,-14.68,29.688
-13.213,-14.595,29.95
-13.258,-14.502,30.21
-13.298,-14.401,30.467
-13.334,-14.292,30.721
-13.365,-14.176,30.971
-13.391,-14.052,31.217
-13.412,-13.921,31.458
-13.428,-13.782,31.694
-13.439,-13.636,31.925
-13.445,-13.483,32.151
-13.446,-13.324,32.371
-13.442,-13.158,32.585
-13.433,-12.986,32.792
-13.419,-12.808,32.992
-13.399,-12.624,33.185
-13.374,-12.435,33.371
-13.344,-12.241,33.549
-13.308,-12.043,33.719
-13.267,-11.84,33.881
-13.221,-11.633,34.034
-13.17,-11.423,34.179
-13.114,-11.21,34.315
-13.053,-10.994,34.443
-12.987,-10.775,34.562
-12.916,-10.554,34.672
-12.84,-10.332,34.773
-12.759,-10.108,34.865
-12.674,-9.883,34.948
-12.584,-9.658,35.022
-12.49,-9.433,35.087
-12.392,-9.208,35.143
-12.289,-8.983,35.19
-12.183,-8.759,35.228
-12.073,-8.536,35.257
-11.959,-8.315,35.278
-11.842,-8.096,35.29
-11.721,-7.879,35.294
-11.597,-7.664,35.29
-11.47,-7.452,35.278
-11.341,-7.243,35.258
-11.209,-7.037,35.231
-11.075,-6.834,35.196
-10.938,-6.635,35.154
-10.799,-6.44,35.105
-10.659,-6.249,35.05
-10.517,-6.062,34.988
-10.374,-5.879,34.92
-10.229,-5.7,34.846
-10.083,-5.526,34.766
-9.936,-5.356,34.681
-9.789,-5.191,34.591
-9.641,-5.031,34.496
-9.493,-4.875,34.396
-9.344,-4.724,34.291
-9.195,-4.578,34.182
-9.046,-4.437,34.069
-8.898,-4.301,33.952
-8.75,-4.169,33.832
-8.602,-4.042,33.708
-8.455,-3.92,33.581
-8.309,-3.802,33.451
-8.164,-3.689,33.318
-8.02,-3.581,33.183
-7.877,-3.477,33.046
-7.735,-3.378,32.906
-7.595,-3.283,32.764
-7.456,-3.192,32.62
-7.319,-3.105,32.475
-7.183,-3.023,32.328
-7.049,-2.945,32.18
-6.917,-2.87,32.03
-6.787,-2.799,31.879
-6.659,-2.732,31.727
-6.533,-2.669,31.574
-6.409,-2.609,31.42
-6.287,-2.553,31.266
-6.167,-2.5,31.111
-6.049,-2.45,30.956
-5.933,-2.403,30.8
-5.819,-2.359,30.644
-5.708,-2.318,30.488
-5.599,-2.28,30.331
-5.492,-2.245,30.174
-5.387,-2.212,30.017
-5.285,-2.182,29.86
-5.185,-2.154,29.703
-5.087,-2.129,29.547
-4.992,-2.106,29.391
-4.899,-2.085,29.235
-4.808,-2.066,29.079
-4.72,-2.049,28.923
-4.634,-2.034,28.768
-4.55,-2.021,28.613
-4.469,-2.01,28.459
-4.39,-2.001,28.305
-4.313,-1.993,28.152
-4.238,-1.987,27.999
-4.166,-1.982,27.847
-4.096,-1.979,27.695
-4.028,-1.977,27.544
-3.962,-1.977,27.393
-3.898,-1.978,27.243
-3.836,-1.98,27.094
-3.776,-1.983,26.945
-3.718,-1.988,26.797
-3.662,-1.994,26.65
-3.608,-2.001,26.503
-3.556,-2.009,26.357
-3.506,-2.018,26.212
-3.458,-2.028,26.068
-3.412,-2.039,25.924
-3.368,-2.051,25.781
-3.326,-2.063,25.639
-3.285,-2.076,25.498
-3.246,-2.09,25.357
-3.209,-2.105,25.217
-3.173,-2.121,25.078
-3.139,-2.137,24.94
-3.107,-2.154,24.802
-3.076,-2.172,24.665
-3.047,-2.191,24.529
-3.019,-2.21,24.394
-2.993,-2.23,24.26
-2.968,-2.251,24.127
-2.945,-2.272,23.994
-2.923,-2.294,23.862
-2.903,-2.317,23.731
-2.884,-2.34,23.601
-2.866,-2.364,23.472
-2.85,-2.388,23.344
-2.835,-2.413,23.216
-2.821,-2.439,23.089
-2.809,-2.465,22.963
-2.798,-2.492,22.838
-2.788,-2.519,22.714
-2.779,-2.547,22.591
-2.772,-2.576,22.469
-2.766,-2.605,22.348
-2.761,-2.635,22.228
-2.757,-2.666,22.108
-2.754,-2.697,21.989
-2.752,-2.729,21.871
-2.751,-2.762,21.754
-2.751,-2.795,21.638
-2.752,-2.829,21.523
-2.754,-2.863,21.409
-2.758,-2.898,21.296
-2.763,-2.934,21.184
-2.769,-2.971,21.073
-2.776,-3.008,20.963
-2.783,-3.046,20.854
-2.791,-3.085,20.746
-2.8,-3.124,20.639
-2.81,-3.164,20.533
-2.821,-3.205,20.428
-2.833,-3.247,20.324
-2.846,-3.29,20.221
-2.86,-3.333,20.119
-2.875,-3.377,20.018
-2.891,-3.422,19.918
-2.908,-3.468,19.819
-2.926,-3.515,19.721
-2.945,-3.563,19.624
-2.965,-3.612,19.528
-2.986,-3.661,19.433
-3.008,-3.711,19.339
-3.031,-3.762,19.246
-3.055,-3.814,19.154
-3.079,-3.867,19.063
-3.104,-3.921,18.973
-3.13,-3.976,18.885
-3.157,-4.032,18.798
-3.185,-4.09,18.712
-3.214,-4.149,18.627
-3.244,-4.209,18.543
-3.275,-4.27,18.461
-3.307,-4.332,18.38
-3.34,-4.395,18.3
-3.374,-4.459,18.222
-3.409,-4.525,18.145
-3.445,-4.592,18.069
-3.482,-4.66,17.995
-3.52,-4.729,17.922
-3.559,-4.8,17.85
-3.599,-4.872,17.78
-3.64,-4.945,17.711
-3.682,-5.02,17.644
-3.725,-5.096,17.578
-3.769,-5.174,17.514
-3.814,-5.253,17.451
-3.86,-5.333,17.39
-3.907,-5.415,17.331
-3.956,-5.498,17.273
-4.006,-5.583,17.217
-4.057,-5.67,17.163
-4.109,-5.758,17.111
-4.162,-5.848,17.06
-4.216,-5.939,17.011
-4.271,-6.032,16.964
-4.328,-6.127,16.919
-4.386,-6.223,16.876
-4.445,-6.321,16.835
-4.505,-6.421,16.796
-4.567,-6.522,16.76
-4.63,-6.625,16.726
-4.694,-6.73,16.694
-4.76,-6.837,16.664
-4.827,-6.945,16.637
-4.895,-7.055,16.612
-4.965,-7.167,16.59
-5.036,-7.281,16.57
-5.108,-7.397,16.553
-5.182,-7.514,16.538
-5.257,-7.633,16.526
-5.334,-7.754,16.517
-5.412,-7.877,16.511
-5.491,-8.002,16.508
-5.572,-8.129,16.508
-5.654,-8.258,16.511
-5.738,-8.388,16.517
-5.823,-8.52,16.526
-5.91,-8.654,16.539
-5.998,-8.79,16.555
-6.088,-8.928,16.575
-6.179,-9.067,16.598
-6.272,-9.208,16.625
-6.367,-9.351,16.656
-6.463,-9.496,16.691
-6.561,-9.642,16.73
-6.66,-9.79,16.773
-6.761,-9.939,16.82
-6.863,-10.09,16.871
-6.967,-10.242,16.927
-7.072,-10.396,16.987
-7.179,-10.551,17.052
-7.288,-10.708,17.122
-7.398,-10.866,17.196
-7.51,-11.025,17.275
-7.623,-11.185,17.359
-7.738,-11.346,17.449
-7.854,-11.508,17.544
-7.972,-11.67,17.644
-8.091,-11.833,17.75
-8.211,-11.997,17.861
-8.333,-12.161,17.978
-8.456,-12.325,18.101
-8.581,-12.489,18.23
-8.707,-12.653,18.365
-8.834,-12.817,18.506
-8.962,-12.98,18.653
-9.091,-13.143,18.806
-9.221,-13.305,18.965
-9.353,-13.466,19.131
-9.485,-13.626,19.303
-9.618,-13.784,19.482
-9.752,-13.941,19.667
-9.887,-14.096,19.859
-10.023,-14.249,20.058
-10.159,-14.399,20.263
-10.296,-14.547,20.475
-10.433,-14.692,20.694
-10.57,-14.834,20.92
-10.707,-14.972,21.152
-10.844,-15.106,21.391
-10.981,-15.236,21.637
-11.118,-15.362,21.889
-11.255,-15.483,22.148
-11.391,-15.599,22.413
-11.526,-15.709,22.684
-11.661,-15.814,22.961
-11.795,-15.913,23.244
-11.928,-16.005,23.533
-12.059,-16.091,23.828
-12.189,-16.17,24.128
-12.317,-16.241,24.433
-12.443,-16.305,24.743
-12.567,-16.361,25.058
-12.689,-16.408,25.377
-12.809,-16.447,25.7
-12.926,-16.477,26.027
-13.04,-16.498,26.357
-13.151,-16.509,26.69
-13.259,-16.511,27.026
-13.364,-16.503,27.364
-13.465,-16.485,27.703
-13.562,-16.456,28.044
-13.655,-16.417,28.385
-13.744,-16.367,28.727
-13.828,-16.306,29.068
-13.908,-16.235,29.408
-13.983,-16.153,29.747
-14.053,-16.06,30.084
-14.118,-15.956,30.419
-14.177,-15.841,30.751
-14.231,-15.715,31.079
-14.279,-15.578,31.403
-14.321,-15.43,31.722
-14.357,-15.272,32.036
-14.386,-15.104,32.344
-14.409,-14.926,32.645
-14.426,-14.738,32.939
-14.436,-14.54,33.226
-14.439,-14.333,33.505
-14.436,-14.117,33.775
-14.426,-13.893,34.037
-14.409,-13.661,34.289
-14.385,-13.421,34.531
-14.354,-13.174,34.763
-14.316,-12.92,34.985
-14.271,-12.66,35.196
-14.219,-12.395,35.396
