init x,init y,init z,N,dt,elapsed_time_total
0.8,1.0,1.0,8000,0.009300000000000001,0.4855898000000707
beta,sigma,rho,time_elapsed
10.0,2.6666666666666665,6.0,0.0961018000000422
x,y,z
-4.178,-6.793,4.507
-4.421,-7.176,4.659
-4.677,-7.576,4.839
-4.947,-7.991,5.049
-5.23,-8.421,5.291
-5.527,-8.864,5.569
-5.837,-9.318,5.887
-6.161,-9.78,6.247
-6.498,-10.248,6.652
-6.847,-10.718,7.106
-7.207,-11.185,7.612
-7.577,-11.643,8.173
-7.955,-12.086,8.791
-8.339,-12.507,9.467
-8.727,-12.897,10.202
-9.115,-13.248,10.996
-9.499,-13.549,11.846
-9.876,-13.79,12.749
-10.24,-13.96,13.699
-10.586,-14.049,14.689
-10.908,-14.047,15.708
-11.2,-13.946,16.743
-11.455,-13.739,17.78
-11.667,-13.422,18.803
-11.83,-12.993,19.793
-11.938,-12.455,20.732
-11.986,-11.814,21.601
-11.97,-11.08,22.382
-11.887,-10.267,23.06
-11.736,-9.391,23.623
-11.518,-8.472,24.062
-11.235,-7.53,24.373
-10.89,-6.585,24.555
-10.49,-5.657,24.613
-10.041,-4.764,24.554
-9.55,-3.921,24.39
-9.027,-3.139,24.133
-8.479,-2.427,23.798
-7.916,-1.79,23.399
-7.346,-1.229,22.95
-6.777,-0.743,22.465
-6.216,-0.329,21.955
-5.669,0.018,21.43
-5.14,0.304,20.898
-4.634,0.535,20.365
-4.153,0.718,19.837
-3.7,0.86,19.317
-3.276,0.966,18.808
-2.881,1.043,18.312
-2.516,1.095,17.83
-2.18,1.128,17.362
-1.872,1.145,16.909
-1.591,1.15,16.47
-1.336,1.146,16.045
-1.105,1.136,15.633
-0.897,1.122,15.234
-0.709,1.105,14.847
-0.54,1.087,14.472
-0.389,1.069,14.108
-0.253,1.052,13.754
-0.132,1.037,13.41
-0.023,1.024,13.076
0.074,1.014,12.751
0.161,1.007,12.435
0.24,1.003,12.128
0.311,1.002,11.829
0.375,1.005,11.539
0.434,1.011,11.256
0.488,1.021,10.981
0.538,1.034,10.713
0.584,1.051,10.452
0.627,1.071,10.198
0.668,1.095,9.951
0.708,1.122,9.711
0.747,1.153,9.478
0.785,1.188,9.251
0.822,1.226,9.03
0.86,1.268,8.815
0.898,1.314,8.607
0.937,1.364,8.405
0.977,1.417,8.208
1.018,1.475,8.017
1.061,1.537,7.832
1.105,1.603,7.653
1.151,1.674,7.48
1.2,1.75,7.312
1.251,1.831,7.15
1.305,1.917,6.994
1.362,2.008,6.844
1.422,2.105,6.7
1.486,2.208,6.562
1.553,2.318,6.43
1.624,2.435,6.304
1.699,2.559,6.184
1.779,2.69,6.071
1.864,2.829,5.965
1.954,2.977,5.866
2.049,3.133,5.775
2.15,3.299,5.691
2.257,3.474,5.616
2.37,3.66,5.55
2.49,3.856,5.493
2.617,4.063,5.446
2.751,4.282,5.41
2.893,4.513,5.385
3.044,4.757,5.373
3.203,5.014,5.374
3.371,5.284,5.39
3.549,5.567,5.422
3.737,5.864,5.471
3.935,6.175,5.539
4.143,6.5,5.628
4.362,6.839,5.739
4.592,7.192,5.874
4.834,7.558,6.035
5.087,7.936,6.225
5.352,8.325,6.446
5.628,8.723,6.701
5.916,9.129,6.991
6.215,9.54,7.32
6.524,9.953,7.69
6.843,10.365,8.103
7.171,10.771,8.562
7.506,11.167,9.068
7.846,11.547,9.623
8.19,11.905,10.227
8.535,12.234,10.88
8.879,12.527,11.581
9.218,12.775,12.328
9.549,12.971,13.117
9.867,13.106,13.944
10.168,13.173,14.801
10.447,13.164,15.68
10.7,13.073,16.57
10.921,12.895,17.46
11.105,12.627,18.337
11.247,12.268,19.186
11.342,11.821,19.993
11.387,11.29,20.744
11.378,10.683,21.425
11.313,10.01,22.024
11.192,9.283,22.531
11.014,8.517,22.938
10.782,7.727,23.242
10.498,6.929,23.44
10.166,6.138,23.535
9.791,5.369,23.532
9.38,4.633,23.437
8.939,3.941,23.26
8.474,3.301,23.011
7.993,2.718,22.7
7.502,2.195,22.339
7.008,1.732,21.938
6.517,1.329,21.507
6.035,0.983,21.054
5.565,0.69,20.587
5.112,0.446,20.112
4.678,0.246,19.634
4.266,0.086,19.158
3.877,-0.04,18.686
3.513,-0.136,18.221
3.174,-0.207,17.765
2.86,-0.257,17.318
2.57,-0.29,16.882
2.304,-0.308,16.456
2.061,-0.315,16.041
1.84,-0.313,15.637
1.64,-0.304,15.244
1.459,-0.29,14.861
1.296,-0.272,14.489
1.15,-0.251,14.126
1.02,-0.229,13.773
0.904,-0.206,13.429
0.801,-0.182,13.094
0.71,-0.159,12.768
0.629,-0.136,12.45
0.558,-0.114,12.14
0.496,-0.093,11.838
0.441,-0.073,11.544
0.393,-0.054,11.257
0.351,-0.036,10.978
0.315,-0.019,10.706
0.284,-0.003,10.44
0.257,0.012,10.181
0.234,0.026,9.929
0.215,0.039,9.683
0.199,0.051,9.443
0.185,0.063,9.209
0.174,0.074,8.981
0.165,0.085,8.758
0.158,0.095,8.541
0.152,0.105,8.329
0.148,0.115,8.123
0.145,0.125,7.922
0.143,0.135,7.726
0.142,0.145,7.535
0.142,0.155,7.348
0.143,0.165,7.166
0.145,0.175,6.989
0.148,0.186,6.816
0.152,0.197,6.647
0.156,0.208,6.482
0.161,0.22,6.322
0.166,0.232,6.166
0.172,0.245,6.013
0.179,0.259,5.864
0.186,0.273,5.719
0.194,0.288,5.578
0.203,0.304,5.44
0.212,0.321,5.306
0.222,0.339,5.175
0.233,0.358,5.047
0.245,0.378,4.923
0.257,0.4,4.802
0.27,0.423,4.684
0.284,0.447,4.569
0.299,0.473,4.457
0.315,0.501,4.348
0.332,0.53,4.242
0.35,0.561,4.138
0.37,0.594,4.037
0.391,0.63,3.939
0.413,0.668,3.844
0.437,0.708,3.751
0.462,0.751,3.661
0.489,0.797,3.573
0.518,0.846,3.488
0.549,0.898,3.406
0.581,0.954,3.326
0.616,1.014,3.249
0.653,1.078,3.174
0.693,1.146,3.102
0.735,1.218,3.032
0.78,1.295,2.965
0.828,1.378,2.901
0.879,1.466,2.84
0.934,1.56,2.782
0.992,1.66,2.727
1.054,1.767,2.675
1.12,1.881,2.626
1.191,2.003,2.58
1.267,2.133,2.538
1.348,2.272,2.5
1.434,2.42,2.466
1.526,2.578,2.437
1.624,2.747,2.413
1.728,2.927,2.395
1.84,3.118,2.383
1.959,3.322,2.377
2.086,3.539,2.379
2.221,3.77,2.389
2.365,4.016,2.408
2.519,4.278,2.437
2.683,4.556,2.477
2.857,4.851,2.529
3.042,5.164,2.595
3.239,5.495,2.677
3.449,5.845,2.776
3.672,6.215,2.895
3.908,6.605,3.035
4.159,7.015,3.2
4.425,7.445,3.392
4.706,7.895,3.614
5.003,8.364,3.87
5.316,8.851,4.163
5.645,9.354,4.497
5.99,9.871,4.877
6.351,10.399,5.306
6.727,10.934,5.789
7.118,11.471,6.329
7.523,12.005,6.931
7.94,12.528,7.599
8.367,13.032,8.336
8.801,13.507,9.143
9.239,13.943,10.022
9.676,14.327,10.971
10.109,14.646,11.988
10.531,14.887,13.068
10.936,15.036,14.202
11.317,15.079,15.379
11.667,15.004,16.585
11.977,14.801,17.802
12.24,14.463,19.009
12.447,13.986,20.184
12.59,13.372,21.302
12.663,12.627,22.339
12.66,11.763,23.272
12.577,10.797,24.08
12.411,9.752,24.746
12.164,8.652,25.258
11.837,7.524,25.61
11.436,6.396,25.803
10.967,5.294,25.843
10.439,4.241,25.742
9.863,3.256,25.515
9.249,2.353,25.181
8.608,1.541,24.759
7.951,0.825,24.268
7.288,0.206,23.727
6.629,-0.32,23.153
5.983,-0.758,22.559
5.356,-1.116,21.957
4.754,-1.402,21.357
4.181,-1.626,20.765
3.641,-1.796,20.187
3.135,-1.921,19.626
2.665,-2.009,19.083
2.23,-2.067,18.56
1.83,-2.101,18.057
1.464,-2.116,17.573
1.131,-2.118,17.108
0.829,-2.11,16.661
0.556,-2.095,16.232
0.309,-2.077,15.819
0.087,-2.057,15.421
-0.112,-2.037,15.037
-0.291,-2.019,14.666
-0.452,-2.004,14.308
-0.596,-1.992,13.962
-0.726,-1.985,13.627
-0.843,-1.983,13.302
-0.949,-1.986,12.988
-1.045,-1.994,12.683
-1.133,-2.008,12.388
-1.214,-2.027,12.102
-1.29,-2.052,11.825
-1.361,-2.083,11.556
-1.428,-2.12,11.296
-1.492,-2.163,11.044
-1.554,-2.212,10.8
-1.615,-2.267,10.564
-1.676,-2.328,10.336
-1.737,-2.395,10.116
-1.798,-2.468,9.904
-1.86,-2.547,9.7
-1.924,-2.632,9.503
-1.99,-2.724,9.314
-2.058,-2.822,9.133
-2.129,-2.927,8.961
-2.203,-3.039,8.797
-2.281,-3.158,8.641
-2.363,-3.285,8.494
-2.449,-3.419,8.356
-2.539,-3.561,8.227
-2.634,-3.711,8.107
-2.734,-3.87,7.997
-2.84,-4.037,7.897
-2.951,-4.213,7.808
-3.068,-4.399,7.73
-3.192,-4.594,7.664
-3.322,-4.799,7.61
-3.459,-5.014,7.57
-3.604,-5.239,7.544
-3.756,-5.474,7.533
-3.916,-5.719,7.537
-4.084,-5.974,7.558
-4.26,-6.239,7.597
-4.444,-6.514,7.656
-4.637,-6.798,7.735
-4.838,-7.091,7.836
-5.048,-7.392,7.961
-5.266,-7.701,8.111
-5.492,-8.016,8.287
-5.727,-8.335,8.491
-5.97,-8.657,8.724
-6.22,-8.98,8.988
-6.477,-9.302,9.285
-6.74,-9.62,9.615
-7.008,-9.931,9.98
-7.28,-10.231,10.38
-7.554,-10.516,10.815
-7.829,-10.782,11.286
-8.104,-11.025,11.791
-8.376,-11.24,12.33
-8.642,-11.421,12.9
-8.9,-11.564,13.498
-9.148,-11.664,14.12
-9.382,-11.715,14.762
-9.599,-11.714,15.418
-9.796,-11.657,16.081
-9.969,-11.541,16.744
-10.115,-11.365,17.399
-10.231,-11.128,18.037
-10.314,-10.831,18.648
-10.362,-10.476,19.224
-10.373,-10.068,19.757
-10.345,-9.612,20.238
-10.277,-9.115,20.661
-10.169,-8.585,21.02
-10.022,-8.03,21.311
-9.837,-7.46,21.531
-9.616,-6.885,21.68
-9.362,-6.313,21.758
-9.078,-5.753,21.768
-8.769,-5.213,21.714
-8.438,-4.699,21.601
-8.09,-4.216,21.434
-7.73,-3.768,21.22
-7.362,-3.358,20.965
-6.99,-2.987,20.675
-6.618,-2.655,20.356
-6.249,-2.362,20.015
-5.888,-2.107,19.656
-5.536,-1.887,19.284
-5.197,-1.7,18.903
-4.872,-1.544,18.516
-4.562,-1.416,18.127
-4.269,-1.313,17.738
-3.994,-1.232,17.35
-3.737,-1.17,16.965
-3.498,-1.126,16.585
-3.277,-1.096,16.21
-3.074,-1.079,15.841
-2.888,-1.074,15.479
-2.719,-1.078,15.124
-2.566,-1.09,14.776
-2.429,-1.109,14.436
-2.306,-1.134,14.103
-2.197,-1.164,13.778
-2.101,-1.199,13.46
-2.017,-1.237,13.15
-1.944,-1.279,12.847
-1.882,-1.324,12.552
-1.83,-1.372,12.264
-1.787,-1.423,11.983
-1.753,-1.477,11.709
-1.727,-1.533,11.443
-1.709,-1.592,11.184
-1.698,-1.654,10.932
-1.694,-1.719,10.687
-1.696,-1.787,10.449
-1.704,-1.858,10.218
-1.718,-1.932,9.994
-1.738,-2.01,9.777
-1.763,-2.092,9.567
-1.794,-2.178,9.364
-1.83,-2.268,9.168
-1.871,-2.363,8.979
-1.917,-2.463,8.797
-1.968,-2.569,8.623
-2.024,-2.68,8.456
-2.085,-2.797,8.297
-2.151,-2.92,8.145
-2.223,-3.05,8.001
-2.3,-3.187,7.866
-2.382,-3.331,7.739
-2.47,-3.483,7.621
-2.564,-3.643,7.512
-2.664,-3.812,7.413
-2.771,-3.989,7.324
-2.884,-4.175,7.245
-3.004,-4.371,7.177
-3.131,-4.577,7.121
-3.265,-4.793,7.078
-3.407,-5.019,7.048
-3.557,-5.256,7.032
-3.715,-5.504,7.031
-3.881,-5.763,7.047
-4.056,-6.033,7.08
-4.24,-6.313,7.132
-4.433,-6.604,7.204
-4.635,-6.905,7.298
-4.846,-7.216,7.415
-5.066,-7.536,7.556
-5.296,-7.864,7.724
-5.535,-8.198,7.92
-5.783,-8.538,8.146
-6.039,-8.881,8.403
-6.303,-9.225,8.693
-6.575,-9.568,9.018
-6.853,-9.906,9.379
-7.137,-10.236,9.778
-7.425,-10.554,10.215
-7.716,-10.855,10.69
-8.008,-11.135,11.204
-8.299,-11.389,11.755
-8.586,-11.611,12.342
-8.867,-11.795,12.963
-9.139,-11.936,13.614
-9.399,-12.028,14.291
-9.643,-12.066,14.988
-9.868,-12.045,15.698
-10.07,-11.961,16.414
-10.246,-11.811,17.127
-10.392,-11.594,17.828
-10.504,-11.31,18.506
-10.579,-10.96,19.152
-10.614,-10.548,19.755
-10.608,-10.079,20.306
-10.559,-9.56,20.797
-10.466,-9.0,21.22
-10.33,-8.408,21.57
-10.151,-7.795,21.843
-9.932,-7.171,22.037
-9.675,-6.547,22.153
-9.384,-5.932,22.193
-9.063,-5.336,22.16
-8.716,-4.767,22.06
-8.349,-4.231,21.899
-7.966,-3.734,21.684
-7.572,-3.278,21.423
-7.173,-2.866,21.123
-6.772,-2.498,20.79
-6.375,-2.173,20.432
-5.984,-1.89,20.054
-5.603,-1.647,19.662
-5.235,-1.441,19.26
-4.882,-1.269,18.853
-4.546,-1.128,18.443
-4.228,-1.014,18.033
-3.929,-0.925,17.626
-3.65,-0.857,17.223
-3.39,-0.808,16.825
-3.15,-0.774,16.433
-2.929,-0.754,16.048
-2.727,-0.746,15.671
-2.543,-0.747,15.301
-2.376,-0.757,14.939
-2.225,-0.773,14.585
-2.09,-0.795,14.239
-1.97,-0.822,13.901
-1.863,-0.853,13.571
-1.769,-0.887,13.249
-1.687,-0.924,12.935
-1.616,-0.963,12.629
-1.555,-1.005,12.33
-1.504,-1.049,12.039
-1.462,-1.095,11.755
-1.428,-1.143,11.478
-1.401,-1.192,11.209
-1.382,-1.243,10.947
-1.369,-1.296,10.691
-1.362,-1.352,10.442
-1.361,-1.41,10.2
-1.366,-1.47,9.965
-1.376,-1.533,9.737
-1.391,-1.599,9.515
-1.41,-1.668,9.3
-1.434,-1.74,9.091
-1.462,-1.816,8.889
-1.495,-1.896,8.693
-1.532,-1.98,8.504
-1.574,-2.068,8.321
-1.62,-2.161,8.145
-1.67,-2.259,7.976
-1.725,-2.363,7.813
-1.784,-2.472,7.657
-1.848,-2.587,7.508
-1.917,-2.709,7.366
-1.991,-2.838,7.232
-2.07,-2.974,7.105
-2.154,-3.118,6.986
-2.244,-3.27,6.875
-2.339,-3.43,6.773
-2.44,-3.599,6.68
-2.548,-3.777,6.596
-2.662,-3.965,6.522
-2.783,-4.163,6.458
-2.911,-4.371,6.406
-3.047,-4.59,6.365
-3.19,-4.82,6.337
-3.342,-5.062,6.323
-3.502,-5.316,6.324
-3.671,-5.582,6.34
-3.849,-5.86,6.373
-4.036,-6.15,6.425
-4.233,-6.452,6.496
-4.439,-6.766,6.589
-4.655,-7.092,6.705
-4.882,-7.428,6.846
-5.119,-7.775,7.013
-5.366,-8.131,7.209
-5.623,-8.494,7.436
-5.89,-8.863,7.696
-6.166,-9.235,7.991
-6.451,-9.608,8.322
-6.745,-9.979,8.692
-7.046,-10.345,9.102
-7.353,-10.701,9.554
-7.664,-11.042,10.049
-7.978,-11.363,10.587
-8.293,-11.659,11.168
-8.606,-11.923,11.79
-8.914,-12.149,12.452
-9.215,-12.33,13.15
-9.505,-12.46,13.881
-9.78,-12.531,14.638
-10.036,-12.538,15.415
-10.269,-12.476,16.203
-10.474,-12.341,16.993
-10.648,-12.13,17.774
-10.786,-11.842,18.534
-10.884,-11.478,19.262
-10.939,-11.041,19.946
-10.948,-10.537,20.575
-10.91,-9.973,21.138
-10.823,-9.359,21.626
-10.687,-8.706,22.032
-10.503,-8.026,22.351
-10.273,-7.331,22.581
-9.999,-6.634,22.721
-9.686,-5.947,22.774
-9.338,-5.281,22.745
-8.961,-4.646,22.64
-8.56,-4.049,22.466
-8.14,-3.497,22.231
-7.708,-2.993,21.944
-7.27,-2.539,21.614
-6.83,-2.136,21.25
-6.393,-1.783,20.859
-5.964,-1.478,20.448
-5.547,-1.218,20.023
-5.144,-0.999,19.589
-4.759,-0.818,19.151
-4.392,-0.671,18.712
-4.046,-0.554,18.275
-3.721,-0.463,17.843
-3.418,-0.395,17.417
-3.137,-0.346,16.998
-2.877,-0.314,16.587
-2.639,-0.295,16.184
-2.421,-0.288,15.79
-2.223,-0.29,15.405
-2.043,-0.3,15.029
-1.881,-0.316,14.662
-1.735,-0.336,14.304
-1.605,-0.36,13.955
-1.489,-0.387,13.614
-1.387,-0.416,13.282
-1.297,-0.447,12.958
-1.218,-0.48,12.642
-1.149,-0.514,12.334
-1.09,-0.548,12.034
-1.04,-0.583,11.741
-0.997,-0.619,11.455
-0.962,-0.655,11.177
-0.933,-0.692,10.906
-0.911,-0.73,10.642
-0.894,-0.769,10.384
-0.882,-0.809,10.133
-0.875,-0.85,9.888
-0.873,-0.892,9.65
-0.875,-0.935,9.418
-0.881,-0.98,9.192
-0.89,-1.027,8.972
-0.903,-1.076,8.758
-0.919,-1.127,8.55
-0.938,-1.18,8.348
-0.961,-1.236,8.151
-0.987,-1.295,7.96
-1.016,-1.357,7.774
-1.048,-1.422,7.594
-1.083,-1.491,7.42
-1.121,-1.564,7.251
-1.162,-1.641,7.087
-1.207,-1.722,6.929
-1.255,-1.808,6.776
-1.306,-1.899,6.629
-1.361,-1.995,6.488
-1.42,-2.097,6.352
-1.483,-2.205,6.222
-1.55,-2.319,6.098
-1.622,-2.44,5.98
-1.698,-2.568,5.869
-1.779,-2.704,5.764
-1.865,-2.848,5.666
-1.956,-3.001,5.575
-2.053,-3.163,5.491
-2.156,-3.334,5.415
-2.266,-3.515,5.348
-2.382,-3.707,5.289
-2.505,-3.91,5.24
-2.636,-4.124,5.201
-2.774,-4.35,5.173
-2.921,-4.589,5.157
-3.076,-4.841,5.154
-3.24,-5.106,5.165
-3.414,-5.385,5.191
-3.597,-5.678,5.233
-3.791,-5.985,5.293
-3.995,-6.307,5.373
-4.21,-6.643,5.474
-4.436,-6.993,5.598
-4.674,-7.357,5.748
-4.924,-7.734,5.925
-5.185,-8.123,6.132
-5.458,-8.523,6.372
-5.743,-8.932,6.647
-6.04,-9.348,6.959
-6.348,-9.769,7.312
-6.666,-10.191,7.707
-6.994,-10.61,8.148
-7.33,-11.022,8.636
-7.673,-11.421,9.173
-8.022,-11.802,9.76
-8.374,-12.158,10.398
-8.726,-12.481,11.087
-9.075,-12.764,11.825
-9.418,-12.998,12.609
-9.751,-13.174,13.435
-10.069,-13.284,14.296
-10.368,-13.32,15.185
-10.643,-13.275,16.093
-10.888,-13.142,17.008
-11.098,-12.918,17.917
-11.267,-12.6,18.806
-11.391,-12.189,19.66
-11.465,-11.688,20.464
-11.486,-11.103,21.203
-11.45,-10.444,21.863
-11.356,-9.723,22.433
-11.204,-8.953,22.904
-10.995,-8.15,23.269
-10.73,-7.331,23.525
-10.414,-6.512,23.673
-10.051,-5.708,23.717
-9.647,-4.934,23.662
-9.209,-4.201,23.518
-8.743,-3.518,23.295
-8.257,-2.892,23.003
-7.758,-2.327,22.655
-7.253,-1.825,22.261
-6.748,-1.386,21.832
-6.249,-1.007,21.378
-5.761,-0.685,20.906
-5.289,-0.416,20.424
-4.836,-0.195,19.938
-4.404,-0.016,19.452
-3.996,0.126,18.97
-3.613,0.235,18.495
-3.255,0.317,18.028
-2.923,0.375,17.571
-2.616,0.414,17.125
-2.334,0.438,16.69
-2.076,0.449,16.267
-1.841,0.45,15.855
-1.628,0.443,15.454
-1.435,0.431,15.064
-1.261,0.415,14.685
-1.105,0.396,14.316
-0.965,0.375,13.957
-0.84,0.353,13.608
-0.729,0.331,13.268
-0.63,0.309,12.937
-0.543,0.288,12.614
-0.466,0.268,12.3
-0.398,0.249,11.994
-0.338,0.232,11.696
-0.285,0.216,11.405
-0.238,0.202,11.122
-0.197,0.189,10.846
-0.161,0.178,10.577
-0.129,0.168,10.314
-0.101,0.16,10.058
-0.077,0.153,9.808
-0.056,0.147,9.565
-0.037,0.142,9.328
-0.02,0.138,9.097
-0.005,0.135,8.871
0.008,0.133,8.651
0.02,0.132,8.436
0.03,0.132,8.227
0.039,0.133,8.023
0.048,0.135,7.824
0.056,0.137,7.63
0.064,0.14,7.441
0.071,0.144,7.257
0.078,0.148,7.077
0.085,0.153,6.902
0.091,0.159,6.731
0.097,0.165,6.564
0.103,0.172,6.401
0.109,0.18,6.242
0.116,0.188,6.087
0.123,0.197,5.936
0.13,0.207,5.789
0.137,0.217,5.646
0.144,0.228,5.506
0.152,0.24,5.37
0.16,0.253,5.237
0.169,0.267,5.107
0.178,0.282,4.981
0.188,0.298,4.858
0.198,0.315,4.738
0.209,0.333,4.621
0.221,0.352,4.507
0.233,0.372,4.396
0.246,0.394,4.288
0.26,0.417,4.183
0.275,0.442,4.08
0.291,0.468,3.98
0.307,0.496,3.883
0.325,0.526,3.788
0.344,0.558,3.696
0.364,0.592,3.606
0.385,0.628,3.519
0.408,0.667,3.434
0.432,0.708,3.351
0.458,0.752,3.271
0.485,0.799,3.193
0.514,0.849,3.117
0.545,0.903,3.044
0.578,0.96,2.973
0.614,1.021,2.904
0.652,1.086,2.838
0.692,1.156,2.774
0.735,1.23,2.713
0.781,1.309,2.654
0.83,1.394,2.598
0.882,1.484,2.544
0.938,1.581,2.493
0.998,1.684,2.445
1.062,1.794,2.4
1.13,1.912,2.358
1.203,2.038,2.32
1.281,2.172,2.285
1.364,2.315,2.254
1.452,2.468,2.227
1.546,2.631,2.205
1.647,2.805,2.188
1.755,2.99,2.177
1.87,3.188,2.172
1.993,3.399,2.174
2.124,3.624,2.183
2.264,3.863,2.2
2.413,4.118,2.227
2.572,4.389,2.264
2.741,4.677,2.313
2.921,4.982,2.375
3.113,5.306,2.451
3.317,5.649,2.544
3.534,6.012,2.655
3.764,6.395,2.787
4.009,6.798,2.942
4.268,7.222,3.122
4.543,7.666,3.331
4.833,8.13,3.572
5.14,8.613,3.849
5.463,9.114,4.165
5.803,9.631,4.525
6.159,10.161,4.933
6.531,10.7,5.393
6.919,11.245,5.909
7.321,11.79,6.486
7.737,12.328,7.128
8.164,12.852,7.838
8.6,13.352,8.619
9.042,13.818,9.473
9.486,14.238,10.4
9.928,14.6,11.398
10.362,14.889,12.463
10.783,15.091,13.589
11.184,15.192,14.765
11.557,15.179,15.979
11.894,15.04,17.214
12.187,14.766,18.451
12.427,14.351,19.667
12.606,13.794,20.838
12.716,13.099,21.938
12.752,12.275,22.943
12.708,11.337,23.83
12.58,10.306,24.579
12.369,9.206,25.175
12.075,8.065,25.61
11.702,6.911,25.881
11.256,5.771,25.991
10.746,4.671,25.951
10.181,3.633,25.774
9.572,2.674,25.479
8.93,1.805,25.085
8.267,1.034,24.613
7.594,0.362,24.082
6.921,-0.212,23.51
6.258,-0.693,22.913
5.612,-1.089,22.304
4.989,-1.408,21.694
4.394,-1.659,21.091
3.831,-1.852,20.5
3.302,-1.995,19.926
2.809,-2.097,19.371
2.353,-2.166,18.836
1.933,-2.208,18.321
1.548,-2.229,17.827
1.197,-2.235,17.353
0.878,-2.229,16.898
0.589,-2.216,16.461
0.328,-2.198,16.041
0.093,-2.178,15.636
-0.118,-2.157,15.246
-0.308,-2.138,14.87
-0.478,-2.121,14.507
-0.631,-2.108,14.157
-0.768,-2.099,13.818
-0.892,-2.095,13.49
-1.004,-2.096,13.173
-1.106,-2.103,12.866
-1.199,-2.116,12.569
-1.284,-2.135,12.281
-1.363,-2.16,12.002
-1.437,-2.191,11.732
-1.507,-2.228,11.47
-1.574,-2.271,11.217
-1.639,-2.32,10.972
-1.702,-2.375,10.735
-1.765,-2.436,10.506
-1.827,-2.504,10.285
-1.89,-2.578,10.072
-1.954,-2.658,9.868
-2.019,-2.745,9.672
-2.087,-2.838,9.484
-2.157,-2.938,9.304
-2.23,-3.045,9.132
-2.306,-3.159,8.969
-2.385,-3.28,8.814
-2.468,-3.409,8.668
-2.556,-3.546,8.531
-2.648,-3.691,8.404
-2.745,-3.844,8.286
-2.847,-4.005,8.179
-2.955,-4.175,8.082
-3.068,-4.354,7.996
-3.188,-4.542,7.922
-3.314,-4.739,7.86
-3.447,-4.946,7.811
-3.586,-5.163,7.776
-3.733,-5.389,7.755
-3.887,-5.625,7.75
-4.049,-5.871,7.761
-4.218,-6.127,7.79
-4.396,-6.392,7.837
-4.582,-6.666,7.904
-4.776,-6.949,7.992
-4.978,-7.24,8.102
-5.188,-7.538,8.236
-5.407,-7.842,8.395
-5.633,-8.151,8.581
-5.867,-8.464,8.795
-6.109,-8.778,9.039
-6.357,-9.092,9.314
-6.611,-9.403,9.621
-6.871,-9.708,9.961
-7.135,-10.004,10.334
-7.402,-10.287,10.742
-7.67,-10.553,11.184
-7.938,-10.798,11.659
-8.204,-11.018,12.167
-8.466,-11.208,12.706
-8.721,-11.363,13.273
-8.967,-11.478,13.865
-9.201,-11.549,14.478
-9.419,-11.572,15.107
-9.619,-11.543,15.746
-9.798,-11.458,16.388
-9.952,-11.316,17.026
-10.079,-11.116,17.651
-10.175,-10.858,18.255
-10.239,-10.544,18.83
-10.267,-10.176,19.367
-10.259,-9.76,19.858
-10.213,-9.301,20.297
-10.128,-8.806,20.677
-10.005,-8.284,20.994
-9.845,-7.742,21.244
-9.649,-7.19,21.426
-9.42,-6.636,21.54
-9.161,-6.089,21.587
-8.875,-5.556,21.57
-8.566,-5.045,21.494
-8.239,-4.56,21.363
-7.897,-4.107,21.183
-7.545,-3.688,20.959
-7.186,-3.306,20.698
-6.825,-2.961,20.406
-6.466,-2.654,20.088
-6.111,-2.383,19.749
-5.764,-2.148,19.395
-5.428,-1.946,19.029
-5.104,-1.775,18.655
-4.794,-1.632,18.277
-4.5,-1.515,17.896
-4.222,-1.422,17.516
-3.962,-1.349,17.137
-3.719,-1.295,16.762
-3.494,-1.257,16.391
-3.286,-1.233,16.025
-3.095,-1.221,15.665
-2.921,-1.219,15.312
-2.763,-1.226,14.965
-2.62,-1.241,14.625
-2.492,-1.263,14.293
-2.378,-1.291,13.968
-2.277,-1.324,13.65
-2.188,-1.361,13.34
-2.111,-1.402,13.037
-2.045,-1.447,12.741
-1.989,-1.496,12.453
-1.943,-1.548,12.172
-1.906,-1.603,11.898
-1.878,-1.661,11.631
-1.858,-1.722,11.372
-1.845,-1.786,11.12
-1.84,-1.853,10.875
-1.841,-1.923,10.637
-1.849,-1.997,10.406
-1.863,-2.075,10.182
-1.883,-2.157,9.965
-1.908,-2.243,9.756
-1.939,-2.333,9.554
-1.976,-2.428,9.359
-2.018,-2.527,9.172
-2.065,-2.632,8.992
-2.118,-2.742,8.82
-2.176,-2.858,8.655
-2.239,-2.98,8.498
-2.308,-3.108,8.349
-2.382,-3.243,8.209
-2.462,-3.385,8.077
-2.548,-3.535,7.954
-2.64,-3.693,7.841
-2.738,-3.859,7.737
-2.842,-4.034,7.643
-2.953,-4.217,7.56
-3.071,-4.41,7.488
-3.196,-4.612,7.428
-3.328,-4.824,7.381
-3.467,-5.046,7.347
-3.614,-5.278,7.327
-3.769,-5.52,7.323
-3.932,-5.773,7.335
-4.103,-6.036,7.364
-4.283,-6.309,7.412
-4.471,-6.592,7.479
-4.668,-6.885,7.568
-4.874,-7.187,7.679
-5.089,-7.497,7.814
-5.313,-7.815,7.975
-5.546,-8.139,8.163
-5.787,-8.468,8.38
-6.036,-8.799,8.628
-6.293,-9.131,8.908
-6.557,-9.461,9.221
-6.827,-9.786,9.569
-7.102,-10.103,9.953
-7.381,-10.408,10.373
-7.663,-10.697,10.83
-7.945,-10.966,11.324
