init x,init y,init z,N,dt,elapsed_time_total
1.3000000000000003,2.7,4.3,6500,0.0003999999999999993,0.37430839999996124
beta,sigma,rho,time_elapsed
10.0,2.6666666666666665,6.0,0.07566550000001371
x,y,z
4.557,7.41,4.768
4.568,7.428,4.776
4.579,7.446,4.784
4.59,7.464,4.793
4.601,7.482,4.802
4.613,7.5,4.811
4.625,7.518,4.82
4.637,7.536,4.829
4.649,7.554,4.838
4.661,7.572,4.847
4.673,7.59,4.856
4.685,7.608,4.865
4.697,7.626,4.874
4.709,7.644,4.883
4.721,7.662,4.892
4.733,7.68,4.901
4.745,7.698,4.91
4.757,7.716,4.919
4.769,7.734,4.928
4.781,7.752,4.937
4.793,7.77,4.947
4.805,7.788,4.957
4.817,7.806,4.967
4.829,7.824,4.977
4.841,7.842,4.987
4.853,7.86,4.997
4.865,7.878,5.007
4.877,7.896,5.017
4.889,7.914,5.027
4.901,7.932,5.037
4.913,7.95,5.047
4.925,7.968,5.057
4.937,7.986,5.067
4.949,8.004,5.077
4.961,8.022,5.087
4.973,8.04,5.097
4.985,8.058,5.108
4.997,8.076,5.119
5.009,8.095,5.13
5.021,8.114,5.141
5.033,8.133,5.152
5.045,8.152,5.163
5.057,8.171,5.174
5.069,8.19,5.185
5.081,8.209,5.196
5.094,8.228,5.207
5.107,8.247,5.218
5.12,8.266,5.229
5.133,8.285,5.24
5.146,8.304,5.251
5.159,8.323,5.262
5.172,8.342,5.274
5.185,8.361,5.286
5.198,8.38,5.298
5.211,8.399,5.31
5.224,8.418,5.322
5.237,8.437,5.334
5.25,8.456,5.346
5.263,8.475,5.358
5.276,8.494,5.37
5.289,8.513,5.382
5.302,8.532,5.394
5.315,8.551,5.406
5.328,8.57,5.418
5.341,8.589,5.43
5.354,8.608,5.443
5.367,8.627,5.456
5.38,8.646,5.469
5.393,8.665,5.482
5.406,8.684,5.495
5.419,8.703,5.508
5.432,8.722,5.521
5.445,8.741,5.534
5.458,8.76,5.547
5.471,8.779,5.56
5.484,8.798,5.573
5.497,8.817,5.586
5.51,8.836,5.599
5.523,8.855,5.613
5.536,8.874,5.627
5.549,8.893,5.641
5.562,8.912,5.655
5.575,8.931,5.669
5.588,8.95,5.683
5.601,8.969,5.697
5.614,8.988,5.711
5.627,9.008,5.725
5.641,9.028,5.739
5.655,9.048,5.753
5.669,9.068,5.767
5.683,9.088,5.781
5.697,9.108,5.795
5.711,9.128,5.81
5.725,9.148,5.825
5.739,9.168,5.84
5.753,9.188,5.855
5.767,9.208,5.87
5.781,9.228,5.885
5.795,9.248,5.9
5.809,9.268,5.915
5.823,9.288,5.93
5.837,9.308,5.945
5.851,9.328,5.96
5.865,9.348,5.975
5.879,9.368,5.991
5.893,9.388,6.007
5.907,9.408,6.023
5.921,9.428,6.039
5.935,9.448,6.055
5.949,9.468,6.071
5.963,9.488,6.087
5.977,9.508,6.103
5.991,9.528,6.119
6.005,9.548,6.135
6.019,9.568,6.151
6.033,9.588,6.167
6.047,9.608,6.184
6.061,9.628,6.201
6.075,9.648,6.218
6.089,9.668,6.235
6.103,9.688,6.252
6.117,9.708,6.269
6.131,9.728,6.286
6.145,9.748,6.303
6.159,9.768,6.32
6.173,9.788,6.337
6.187,9.808,6.354
6.201,9.828,6.371
6.216,9.848,6.389
6.231,9.868,6.407
6.246,9.888,6.425
6.261,9.908,6.443
6.276,9.928,6.461
6.291,9.948,6.479
6.306,9.968,6.497
6.321,9.988,6.515
6.336,10.008,6.533
6.351,10.028,6.551
6.366,10.048,6.569
6.381,10.068,6.588
6.396,10.088,6.607
6.411,10.108,6.626
6.426,10.128,6.645
6.441,10.148,6.664
6.456,10.168,6.683
6.471,10.188,6.702
6.486,10.208,6.721
6.501,10.228,6.74
6.516,10.248,6.759
6.531,10.268,6.779
6.546,10.288,6.799
6.561,10.308,6.819
6.576,10.328,6.839
6.591,10.348,6.859
6.606,10.368,6.879
6.621,10.388,6.899
6.636,10.408,6.919
6.651,10.428,6.939
6.666,10.448,6.959
6.681,10.468,6.979
6.696,10.488,7.0
6.711,10.508,7.021
6.726,10.528,7.042
6.741,10.548,7.063
6.756,10.568,7.084
6.771,10.588,7.105
6.786,10.608,7.126
6.801,10.628,7.147
6.816,10.648,7.168
6.831,10.668,7.189
6.846,10.688,7.21
6.861,10.708,7.232
6.876,10.728,7.254
6.891,10.748,7.276
6.906,10.768,7.298
6.921,10.788,7.32
6.936,10.808,7.342
6.951,10.828,7.364
6.967,10.848,7.386
6.983,10.868,7.408
6.999,10.888,7.43
7.015,10.908,7.453
7.031,10.928,7.476
7.047,10.948,7.499
7.063,10.968,7.522
7.079,10.988,7.545
7.095,11.008,7.568
7.111,11.028,7.591
7.127,11.048,7.614
7.143,11.067,7.637
7.159,11.086,7.66
7.175,11.105,7.684
7.191,11.124,7.708
7.207,11.143,7.732
7.223,11.162,7.756
7.239,11.181,7.78
7.255,11.2,7.804
7.271,11.219,7.828
7.287,11.238,7.852
7.303,11.257,7.876
7.319,11.276,7.9
7.335,11.295,7.925
7.351,11.314,7.95
7.367,11.333,7.975
7.383,11.352,8.0
7.399,11.371,8.025
7.415,11.39,8.05
7.431,11.409,8.075
7.447,11.428,8.1
7.463,11.447,8.125
7.479,11.466,8.151
7.495,11.485,8.177
7.511,11.504,8.203
7.527,11.523,8.229
7.543,11.542,8.255
7.559,11.561,8.281
7.575,11.58,8.307
7.591,11.599,8.333
7.607,11.618,8.359
7.623,11.637,8.385
7.639,11.656,8.412
7.655,11.675,8.439
7.671,11.693,8.466
7.687,11.711,8.493
7.703,11.729,8.52
7.719,11.747,8.547
7.735,11.765,8.574
7.751,11.783,8.601
7.767,11.801,8.628
7.783,11.819,8.655
7.799,11.837,8.683
7.815,11.855,8.711
7.831,11.873,8.739
7.847,11.891,8.767
7.863,11.909,8.795
7.879,11.927,8.823
7.895,11.945,8.851
7.911,11.963,8.879
7.927,11.981,8.907
7.943,11.999,8.935
7.959,12.017,8.964
7.975,12.035,8.993
7.991,12.053,9.022
8.007,12.07,9.051
8.023,12.087,9.08
8.039,12.104,9.109
8.055,12.121,9.138
8.071,12.138,9.167
8.087,12.155,9.196
8.103,12.172,9.226
8.119,12.189,9.256
8.135,12.206,9.286
8.151,12.223,9.316
8.167,12.24,9.346
8.183,12.257,9.376
8.199,12.274,9.406
8.215,12.291,9.436
8.231,12.308,9.466
8.247,12.325,9.496
8.263,12.342,9.527
8.279,12.358,9.558
8.295,12.374,9.589
8.311,12.39,9.62
8.327,12.406,9.651
8.343,12.422,9.682
8.359,12.438,9.713
8.375,12.454,9.744
8.391,12.47,9.775
8.407,12.486,9.806
8.423,12.502,9.838
8.439,12.518,9.87
8.455,12.534,9.902
8.471,12.55,9.934
8.487,12.566,9.966
8.503,12.581,9.998
8.519,12.596,10.03
8.535,12.611,10.062
8.551,12.626,10.094
8.567,12.641,10.126
8.583,12.656,10.159
8.599,12.671,10.192
8.615,12.686,10.225
8.631,12.701,10.258
8.647,12.716,10.291
8.663,12.731,10.324
8.679,12.746,10.357
8.695,12.76,10.39
8.711,12.774,10.423
8.727,12.788,10.456
8.743,12.802,10.489
8.759,12.816,10.523
8.775,12.83,10.557
8.791,12.844,10.591
8.807,12.858,10.625
8.823,12.872,10.659
8.839,12.886,10.693
8.855,12.9,10.727
8.871,12.914,10.761
8.887,12.927,10.795
8.903,12.94,10.829
8.919,12.953,10.864
8.935,12.966,10.899
8.951,12.979,10.934
8.967,12.992,10.969
8.983,13.005,11.004
8.999,13.018,11.039
9.015,13.031,11.074
9.031,13.044,11.109
9.047,13.056,11.144
9.063,13.068,11.179
9.079,13.08,11.214
9.095,13.092,11.25
9.111,13.104,11.286
9.127,13.116,11.322
9.143,13.128,11.358
9.159,13.14,11.394
9.175,13.152,11.43
9.191,13.164,11.466
9.207,13.175,11.502
9.223,13.186,11.538
9.239,13.197,11.574
9.255,13.208,11.61
9.271,13.219,11.647
9.287,13.23,11.684
9.303,13.241,11.721
9.319,13.252,11.758
9.335,13.263,11.795
9.351,13.273,11.832
9.367,13.283,11.869
9.383,13.293,11.906
9.399,13.303,11.943
9.415,13.313,11.98
9.431,13.323,12.017
9.447,13.333,12.054
9.463,13.343,12.092
9.479,13.352,12.13
9.494,13.361,12.168
9.509,13.37,12.206
9.524,13.379,12.244
9.539,13.388,12.282
9.554,13.397,12.32
9.569,13.406,12.358
9.584,13.415,12.396
9.599,13.423,12.434
9.614,13.431,12.472
9.629,13.439,12.51
9.644,13.447,12.548
9.659,13.455,12.586
9.674,13.463,12.625
9.689,13.471,12.664
9.704,13.479,12.703
9.719,13.486,12.742
9.734,13.493,12.781
9.749,13.5,12.82
9.764,13.507,12.859
9.779,13.514,12.898
9.794,13.521,12.937
9.809,13.528,12.976
9.824,13.534,13.015
9.839,13.54,13.054
9.854,13.546,13.093
9.869,13.552,13.132
9.884,13.558,13.171
9.899,13.564,13.211
9.914,13.57,13.251
9.929,13.575,13.291
9.944,13.58,13.331
9.959,13.585,13.371
9.974,13.59,13.411
9.988,13.595,13.451
10.002,13.6,13.491
10.016,13.605,13.531
10.03,13.609,13.571
10.044,13.613,13.611
10.058,13.617,13.651
10.072,13.621,13.691
10.086,13.625,13.731
10.1,13.629,13.771
10.114,13.633,13.811
10.128,13.636,13.851
10.142,13.639,13.891
10.156,13.642,13.932
10.17,13.645,13.973
10.184,13.648,14.014
10.198,13.651,14.055
10.212,13.653,14.096
10.226,13.655,14.137
10.24,13.657,14.178
10.254,13.659,14.219
10.268,13.661,14.26
10.282,13.663,14.301
10.296,13.665,14.342
10.309,13.666,14.383
10.322,13.667,14.424
10.335,13.668,14.465
10.348,13.669,14.506
10.361,13.67,14.547
10.374,13.671,14.588
10.387,13.671,14.629
10.4,13.671,14.67
10.413,13.671,14.711
10.426,13.671,14.752
10.439,13.671,14.793
10.452,13.671,14.834
10.465,13.67,14.875
10.478,13.669,14.916
10.491,13.668,14.957
10.504,13.667,14.998
10.517,13.666,15.039
10.53,13.665,15.08
10.543,13.663,15.121
10.555,13.661,15.162
10.567,13.659,15.204
10.579,13.657,15.246
10.591,13.655,15.288
10.603,13.653,15.33
10.615,13.65,15.372
10.627,13.647,15.414
10.639,13.644,15.456
10.651,13.641,15.498
10.663,13.638,15.54
10.675,13.635,15.582
10.687,13.631,15.624
10.699,13.627,15.666
10.711,13.623,15.708
10.723,13.619,15.75
10.735,13.615,15.792
10.747,13.61,15.834
10.758,13.605,15.876
10.769,13.6,15.918
10.78,13.595,15.96
10.791,13.59,16.002
10.802,13.585,16.044
10.813,13.579,16.086
10.824,13.573,16.128
10.835,13.567,16.17
10.846,13.561,16.212
10.857,13.555,16.254
10.868,13.548,16.296
10.879,13.541,16.338
10.89,13.534,16.379
10.901,13.527,16.42
10.912,13.52,16.461
10.922,13.513,16.502
10.932,13.505,16.543
10.942,13.497,16.584
10.952,13.489,16.625
10.962,13.481,16.666
10.972,13.473,16.707
10.982,13.465,16.748
10.992,13.456,16.789
11.002,13.447,16.83
11.012,13.438,16.871
11.022,13.429,16.912
11.032,13.42,16.953
11.042,13.41,16.994
11.051,13.4,17.035
11.06,13.39,17.076
11.069,13.38,17.117
11.078,13.37,17.158
11.087,13.36,17.199
11.096,13.349,17.24
11.105,13.338,17.281
11.114,13.327,17.322
11.123,13.316,17.363
11.132,13.305,17.404
11.141,13.293,17.445
11.15,13.281,17.486
11.159,13.269,17.527
11.167,13.257,17.568
11.175,13.245,17.608
11.183,13.233,17.648
11.191,13.22,17.688
11.199,13.207,17.728
11.207,13.194,17.768
11.215,13.181,17.808
11.223,13.168,17.848
11.231,13.154,17.888
11.239,13.14,17.928
11.247,13.126,17.968
11.255,13.112,18.008
11.262,13.098,18.048
11.269,13.084,18.088
11.276,13.069,18.128
11.283,13.054,18.168
11.29,13.039,18.208
11.297,13.024,18.247
11.304,13.009,18.286
11.311,12.993,18.325
11.318,12.977,18.364
11.325,12.961,18.403
11.332,12.945,18.442
11.338,12.929,18.481
11.344,12.913,18.52
11.35,12.896,18.559
11.356,12.879,18.598
11.362,12.862,18.637
11.368,12.845,18.676
11.374,12.828,18.714
11.38,12.811,18.752
11.386,12.793,18.79
11.392,12.775,18.828
11.398,12.757,18.866
11.403,12.739,18.904
11.408,12.721,18.942
11.413,12.702,18.98
11.418,12.683,19.018
11.423,12.664,19.056
11.428,12.645,19.094
11.433,12.626,19.131
11.438,12.607,19.168
11.443,12.587,19.205
11.448,12.567,19.242
11.452,12.547,19.279
11.456,12.527,19.316
11.46,12.507,19.353
11.464,12.487,19.39
11.468,12.466,19.427
11.472,12.445,19.463
11.476,12.424,19.499
11.48,12.403,19.535
11.484,12.382,19.571
11.488,12.361,19.607
11.491,12.339,19.643
11.494,12.317,19.679
11.497,12.295,19.715
11.5,12.273,19.751
11.503,12.251,19.786
11.506,12.229,19.821
11.509,12.207,19.856
11.512,12.184,19.891
11.515,12.161,19.926
11.518,12.138,19.961
11.52,12.115,19.996
11.522,12.092,20.03
11.524,12.069,20.064
11.526,12.045,20.098
11.528,12.021,20.132
11.53,11.997,20.166
11.532,11.973,20.2
11.534,11.949,20.234
11.536,11.925,20.268
11.538,11.901,20.301
11.539,11.876,20.334
11.54,11.851,20.367
11.541,11.826,20.4
11.542,11.801,20.433
11.543,11.776,20.466
11.544,11.751,20.499
11.545,11.726,20.531
11.546,11.7,20.563
11.547,11.674,20.595
11.548,11.648,20.627
11.548,11.622,20.659
11.548,11.596,20.691
11.548,11.57,20.722
11.548,11.544,20.753
11.548,11.517,20.784
11.548,11.49,20.815
11.548,11.463,20.846
11.548,11.436,20.877
11.548,11.409,20.908
11.547,11.382,20.938
11.546,11.355,20.968
11.545,11.328,20.998
11.544,11.3,21.028
11.543,11.272,21.058
11.542,11.244,21.088
11.541,11.216,21.117
11.54,11.188,21.146
11.539,11.16,21.175
11.537,11.132,21.204
11.535,11.104,21.233
11.533,11.075,21.262
11.531,11.046,21.29
11.529,11.017,21.318
11.527,10.988,21.346
11.525,10.959,21.374
11.523,10.93,21.402
11.521,10.901,21.43
11.519,10.872,21.457
11.516,10.843,21.484
11.513,10.813,21.511
11.51,10.783,21.538
11.507,10.753,21.565
11.504,10.723,21.591
11.501,10.693,21.617
11.498,10.663,21.643
11.495,10.633,21.669
11.492,10.603,21.695
11.488,10.573,21.721
11.484,10.542,21.746
11.48,10.511,21.771
11.476,10.48,21.796
11.472,10.449,21.821
11.468,10.418,21.846
11.464,10.387,21.87
11.46,10.356,21.894
11.456,10.325,21.918
11.451,10.294,21.942
11.446,10.263,21.966
11.441,10.232,21.99
11.436,10.2,22.013
11.431,10.168,22.036
11.426,10.136,22.059
11.421,10.104,22.082
11.416,10.072,22.105
11.411,10.04,22.127
11.406,10.008,22.149
11.4,9.976,22.171
11.394,9.944,22.193
11.388,9.912,22.215
11.382,9.88,22.236
11.376,9.848,22.257
11.37,9.816,22.278
11.364,9.784,22.299
11.358,9.751,22.32
11.352,9.718,22.34
11.345,9.685,22.36
11.338,9.652,22.38
11.331,9.619,22.4
11.324,9.586,22.42
11.317,9.553,22.44
11.31,9.52,22.459
11.303,9.487,22.478
11.296,9.454,22.497
11.289,9.421,22.516
11.282,9.388,22.535
11.274,9.355,22.553
11.266,9.322,22.571
11.258,9.289,22.589
11.25,9.256,22.607
11.242,9.223,22.625
11.234,9.19,22.642
11.226,9.156,22.659
11.218,9.122,22.676
11.21,9.088,22.693
11.202,9.054,22.71
11.193,9.02,22.726
11.184,8.986,22.742
11.175,8.952,22.758
11.166,8.918,22.774
11.157,8.884,22.79
11.148,8.85,22.805
11.139,8.816,22.82
11.13,8.782,22.835
11.121,8.748,22.85
11.112,8.714,22.865
11.102,8.68,22.879
11.092,8.646,22.893
11.082,8.612,22.907
11.072,8.578,22.921
11.062,8.544,22.935
11.052,8.51,22.948
11.042,8.476,22.961
11.032,8.442,22.974
11.022,8.408,22.987
11.012,8.374,23.0
11.001,8.34,23.012
10.99,8.306,23.024
10.979,8.272,23.036
10.968,8.238,23.048
10.957,8.204,23.06
10.946,8.17,23.071
10.935,8.136,23.082
10.924,8.102,23.093
10.913,8.068,23.104
10.902,8.034,23.115
10.891,8.0,23.125
10.879,7.966,23.135
10.867,7.932,23.145
10.855,7.898,23.155
10.843,7.864,23.165
10.831,7.83,23.174
10.819,7.796,23.183
10.807,7.762,23.192
10.795,7.728,23.201
10.783,7.694,23.21
10.771,7.66,23.218
10.759,7.626,23.226
10.746,7.592,23.234
10.733,7.558,23.242
10.72,7.524,23.25
10.707,7.49,23.257
10.694,7.456,23.264
10.681,7.422,23.271
10.668,7.388,23.278
10.655,7.354,23.285
10.642,7.32,23.292
10.629,7.286,23.298
10.616,7.252,23.304
10.603,7.218,23.31
10.589,7.184,23.316
10.575,7.15,23.322
10.561,7.116,23.327
10.547,7.082,23.332
10.533,7.048,23.337
10.519,7.014,23.342
10.505,6.98,23.347
10.491,6.946,23.351
10.477,6.912,23.355
10.463,6.878,23.359
10.449,6.844,23.363
10.435,6.81,23.367
10.42,6.777,23.371
10.405,6.744,23.374
10.39,6.711,23.377
10.375,6.678,23.38
10.36,6.645,23.383
10.345,6.612,23.386
10.33,6.579,23.388
10.315,6.546,23.39
10.3,6.513,23.392
10.285,6.48,23.394
10.27,6.447,23.396
10.255,6.414,23.398
10.24,6.381,23.399
10.225,6.348,23.4
10.209,6.315,23.401
10.193,6.282,23.402
10.177,6.249,23.403
10.161,6.216,23.403
10.145,6.183,23.403
10.129,6.15,23.403
10.113,6.118,23.403
10.097,6.086,23.403
10.081,6.054,23.403
10.065,6.022,23.402
10.049,5.99,23.401
10.033,5.958,23.4
10.017,5.926,23.399
10.001,5.894,23.398
9.985,5.862,23.397
9.969,5.83,23.395
9.952,5.798,23.393
9.935,5.766,23.391
9.918,5.734,23.389
9.901,5.702,23.387
9.884,5.67,23.385
9.867,5.639,23.382
9.85,5.608,23.379
9.833,5.577,23.376
9.816,5.546,23.373
9.799,5.515,23.37
9.782,5.484,23.367
9.765,5.453,23.364
9.748,5.422,23.36
9.731,5.391,23.356
9.714,5.36,23.352
9.697,5.329,23.348
9.68,5.298,23.344
9.662,5.267,23.34
9.644,5.237,23.335
9.626,5.207,23.33
9.608,5.177,23.325
9.59,5.147,23.32
9.572,5.117,23.315
9.554,5.087,23.31
9.536,5.057,23.305
9.518,5.027,23.299
9.5,4.997,23.293
9.482,4.967,23.287
9.464,4.937,23.281
9.446,4.907,23.275
9.428,4.878,23.269
9.41,4.849,23.263
9.392,4.82,23.256
9.374,4.791,23.249
9.356,4.762,23.242
9.338,4.733,23.235
9.32,4.704,23.228
9.302,4.675,23.221
9.283,4.646,23.214
9.264,4.617,23.206
9.245,4.588,23.198
9.226,4.56,23.19
9.207,4.532,23.182
9.188,4.504,23.174
9.169,4.476,23.166
9.15,4.448,23.158
9.131,4.42,23.15
9.112,4.392,23.141
9.093,4.364,23.132
9.074,4.336,23.123
9.055,4.308,23.114
9.036,4.281,23.105
9.017,4.254,23.096
8.998,4.227,23.087
8.979,4.2,23.078
8.96,4.173,23.068
8.941,4.146,23.058
8.922,4.119,23.048
8.903,4.092,23.038
8.884,4.065,23.028
8.865,4.038,23.018
8.846,4.011,23.008
8.827,3.985,22.998
8.808,3.959,22.988
8.789,3.933,22.977
8.77,3.907,22.966
8.751,3.881,22.955
8.732,3.855,22.944
8.712,3.829,22.933
8.692,3.803,22.922
8.672,3.777,22.911
8.652,3.752,22.9
8.632,3.727,22.889
8.612,3.702,22.877
8.592,3.677,22.865
8.572,3.652,22.853
8.552,3.627,22.841
8.532,3.602,22.829
8.512,3.577,22.817
8.492,3.552,22.805
8.472,3.527,22.793
8.452,3.503,22.781
8.432,3.479,22.769
8.412,3.455,22.756
8.392,3.431,22.743
8.372,3.407,22.73
8.352,3.383,22.717
8.332,3.359,22.704
8.312,3.335,22.691
8.292,3.311,22.678
8.272,3.288,22.665
8.252,3.265,22.652
8.232,3.242,22.639
8.212,3.219,22.626
8.192,3.196,22.612
8.172,3.173,22.598
8.152,3.15,22.584
8.132,3.127,22.57
8.112,3.104,22.556
8.092,3.081,22.542
8.072,3.059,22.528
8.052,3.037,22.514
8.032,3.015,22.5
8.012,2.993,22.486
7.992,2.971,22.472
7.972,2.949,22.458
7.952,2.927,22.443
7.932,2.905,22.428
7.912,2.883,22.413
7.892,2.862,22.398
7.872,2.841,22.383
7.852,2.82,22.368
7.832,2.799,22.353
7.812,2.778,22.338
7.792,2.757,22.323
7.772,2.736,22.308
7.752,2.715,22.293
7.732,2.694,22.278
7.712,2.674,22.263
7.692,2.654,22.248
7.672,2.634,22.232
7.652,2.614,22.216
7.632,2.594,22.2
7.612,2.574,22.184
7.592,2.554,22.168
7.572,2.534,22.152
7.552,2.514,22.136
7.532,2.494,22.12
7.512,2.475,22.104
7.492,2.456,22.088
7.472,2.437,22.072
7.452,2.418,22.056
7.432,2.399,22.04
7.412,2.38,22.024
7.392,2.361,22.008
7.372,2.342,21.992
7.352,2.323,21.975
7.332,2.304,21.958
7.312,2.286,21.941
7.292,2.268,21.924
7.272,2.25,21.907
7.252,2.232,21.89
7.232,2.214,21.873
7.212,2.196,21.856
7.192,2.178,21.839
7.172,2.16,21.822
7.152,2.142,21.805
7.132,2.125,21.788
7.112,2.108,21.771
7.092,2.091,21.754
7.072,2.074,21.737
7.052,2.057,21.72
7.032,2.04,21.703
7.012,2.023,21.686
6.992,2.006,21.669
6.972,1.989,21.651
6.952,1.972,21.633
6.932,1.956,21.615
6.912,1.94,21.597
6.892,1.924,21.579
6.872,1.908,21.561
6.852,1.892,21.543
6.832,1.876,21.525
6.812,1.86,21.507
6.792,1.844,21.489
6.772,1.828,21.471
6.752,1.812,21.453
6.732,1.797,21.435
6.712,1.782,21.417
6.692,1.767,21.399
6.672,1.752,21.381
6.652,1.737,21.363
6.632,1.722,21.345
6.612,1.707,21.327
6.592,1.692,21.309
6.572,1.677,21.291
6.552,1.662,21.273
6.532,1.648,21.255
6.512,1.634,21.237
6.492,1.62,21.219
6.473,1.606,21.201
6.454,1.592,21.183
6.435,1.578,21.165
6.416,1.564,21.146
6.397,1.55,21.127
6.378,1.536,21.108
6.359,1.522,21.089
6.34,1.508,21.07
6.321,1.495,21.051
6.302,1.482,21.032
6.283,1.469,21.013
6.264,1.456,20.994
6.245,1.443,20.975
6.226,1.43,20.956
6.207,1.417,20.937
6.188,1.404,20.918
6.169,1.391,20.899
6.15,1.378,20.88
6.131,1.365,20.861
6.112,1.353,20.842
6.093,1.341,20.823
6.074,1.329,20.804
6.055,1.317,20.785
6.036,1.305,20.766
6.017,1.293,20.747
5.998,1.281,20.728
5.979,1.269,20.709
5.96,1.257,20.69
5.941,1.245,20.671
5.922,1.233,20.652
5.903,1.221,20.633
5.884,1.21,20.614
5.865,1.199,20.595
5.846,1.188,20.576
5.827,1.177,20.557
5.808,1.166,20.538
5.789,1.155,20.519
5.77,1.144,20.5
5.751,1.133,20.481
5.733,1.122,20.462
5.715,1.111,20.443
5.697,1.1,20.424
5.679,1.089,20.405
5.661,1.079,20.386
5.643,1.069,20.367
5.625,1.059,20.348
5.607,1.049,20.329
5.589,1.039,20.31
5.571,1.029,20.291
5.553,1.019,20.272
5.535,1.009,20.253
5.517,0.999,20.234
5.499,0.989,20.215
5.481,0.979,20.196
5.463,0.969,20.177
5.445,0.959,20.158
5.427,0.95,20.139
5.409,0.941,20.12
5.391,0.932,20.101
5.373,0.923,20.082
5.355,0.914,20.063
5.337,0.905,20.044
5.319,0.896,20.025
5.301,0.887,20.006
5.283,0.878,19.987
5.265,0.869,19.968
5.247,0.86,19.949
5.229,0.851,19.93
5.211,0.842,19.911
5.194,0.834,19.892
5.177,0.826,19.873
5.16,0.818,19.854
5.143,0.81,19.835
5.126,0.802,19.816
5.109,0.794,19.797
5.092,0.786,19.778
5.075,0.778,19.759
5.058,0.77,19.74
5.041,0.762,19.721
5.024,0.754,19.702
5.007,0.746,19.682
4.99,0.738,19.662
4.973,0.73,19.643
4.956,0.722,19.623
4.939,0.715,19.604
4.922,0.708,19.585
4.905,0.701,19.566
4.888,0.694,19.547
4.871,0.687,19.528
4.854,0.68,19.509
4.837,0.673,19.49
4.82,0.666,19.471
4.803,0.659,19.452
4.786,0.652,19.433
4.769,0.645,19.414
4.753,0.638,19.395
4.737,0.631,19.376
4.721,0.624,19.357
4.705,0.617,19.338
4.689,0.61,19.319
4.673,0.604,19.3
4.657,0.598,19.281
4.641,0.592,19.262
4.625,0.586,19.243
4.609,0.58,19.224
4.593,0.574,19.205
4.577,0.568,19.186
4.561,0.562,19.167
4.545,0.556,19.148
4.529,0.55,19.129
4.513,0.544,19.11
4.497,0.538,19.091
4.481,0.532,19.072
4.465,0.526,19.053
4.449,0.52,19.034
4.433,0.514,19.015
4.417,0.508,18.996
4.401,0.503,18.977
4.385,0.498,18.958
4.369,0.493,18.939
4.353,0.488,18.92
4.338,0.483,18.901
4.323,0.478,18.882
4.308,0.473,18.863
4.293,0.468,18.844
4.278,0.463,18.825
4.263,0.458,18.806
4.248,0.453,18.787
4.233,0.448,18.768
4.218,0.443,18.749
4.203,0.438,18.73
4.188,0.433,18.711
4.173,0.428,18.692
4.158,0.423,18.673
4.143,0.418,18.654
4.128,0.413,18.635
4.113,0.408,18.616
4.098,0.404,18.597
4.083,0.4,18.578
4.068,0.396,18.559
4.053,0.392,18.54
4.038,0.388,18.521
4.023,0.384,18.502
4.008,0.38,18.483
3.993,0.376,18.464
3.979,0.372,18.445
3.965,0.368,18.426
3.951,0.364,18.407
3.937,0.36,18.388
3.923,0.356,18.369
3.909,0.352,18.35
3.895,0.348,18.331
3.881,0.344,18.312
3.867,0.34,18.293
3.853,0.336,18.274
3.839,0.332,18.255
3.825,0.328,18.236
3.811,0.324,18.217
3.797,0.32,18.198
3.783,0.317,18.179
3.769,0.314,18.16
3.755,0.311,18.141
3.741,0.308,18.122
3.727,0.305,18.103
3.713,0.302,18.084
3.699,0.299,18.065
3.685,0.296,18.046
3.671,0.293,18.027
3.657,0.29,18.008
3.644,0.287,17.989
3.631,0.284,17.97
3.618,0.281,17.951
3.605,0.278,17.932
3.592,0.275,17.913
3.579,0.272,17.894
3.566,0.269,17.875
3.553,0.266,17.856
3.54,0.263,17.837
3.527,0.26,17.818
3.514,0.257,17.799
3.501,0.254,17.78
3.488,0.251,17.761
3.475,0.248,17.742
3.462,0.245,17.723
3.449,0.243,17.704
3.436,0.241,17.685
3.423,0.239,17.666
3.41,0.237,17.647
3.397,0.235,17.628
3.384,0.233,17.61
3.371,0.231,17.592
3.358,0.229,17.574
3.345,0.227,17.556
3.333,0.225,17.538
3.321,0.223,17.52
3.309,0.221,17.502
3.297,0.219,17.484
3.285,0.217,17.466
3.273,0.215,17.448
3.261,0.213,17.43
3.249,0.211,17.412
3.237,0.209,17.394
3.225,0.207,17.376
3.213,0.205,17.358
3.201,0.203,17.34
3.189,0.201,17.322
3.177,0.199,17.304
3.165,0.197,17.286
3.153,0.195,17.268
3.141,0.193,17.25
3.129,0.191,17.232
3.117,0.189,17.214
3.105,0.187,17.196
3.093,0.185,17.178
3.081,0.183,17.16
3.069,0.181,17.142
3.057,0.18,17.124
3.045,0.179,17.106
3.034,0.178,17.088
3.023,0.177,17.07
3.012,0.176,17.052
3.001,0.175,17.034
2.99,0.174,17.016
2.979,0.173,16.998
2.968,0.172,16.98
2.957,0.171,16.962
2.946,0.17,16.944
2.935,0.169,16.926
2.924,0.168,16.908
2.913,0.167,16.89
2.902,0.166,16.872
2.891,0.165,16.854
2.88,0.164,16.836
2.869,0.163,16.818
2.858,0.162,16.8
2.847,0.161,16.782
2.836,0.16,16.764
2.825,0.159,16.746
2.814,0.158,16.728
2.803,0.157,16.71
2.792,0.156,16.692
2.781,0.155,16.674
2.77,0.154,16.656
